ID,NodeType,weight,x,y,label
B5X574,,1,0,0,B5X574
B6ETT4,,1,0,0,B6ETT4
B6EXY6,,1,0,0,B6EXY6
B9DG63,,1,0,0,B9DG63
B9DG91,,1,0,0,B9DG91
B9DGG8,,1,0,0,B9DGG8
B9DGI8,,1,0,0,B9DGI8
B9DGT3,,1,0,0,B9DGT3
B9DGX7,,1,0,0,B9DGX7
B9TSP7,,1,0,0,B9TSP7
C0LGP2,,1,0,0,C0LGP2
C0LGU1,,1,0,0,C0LGU1
ENSRNA049493349,,1,0,0,ENSRNA049493349
ENSRNA049493733,,1,0,0,ENSRNA049493733
F4HPH2,,1,0,0,F4HPH2
F4HPM2,,1,0,0,F4HPM2
F4HPY8,,1,0,0,F4HPY8
F4HQ05,,1,0,0,F4HQ05
F4HQ23,,1,0,0,F4HQ23
F4HQJ2,,1,0,0,F4HQJ2
F4HQX6,,1,0,0,F4HQX6
F4HR11,,1,0,0,F4HR11
F4HR92,,1,0,0,F4HR92
F4HSD5,,1,0,0,F4HSD5
F4HTB2,,1,0,0,F4HTB2
F4HUE2,,1,0,0,F4HUE2
F4HUN4,,1,0,0,F4HUN4
F4HV37,,1,0,0,F4HV37
F4HV65,,1,0,0,F4HV65
F4HVZ1,,1,0,0,F4HVZ1
F4HWF9,,1,0,0,F4HWF9
F4HWW7,,1,0,0,F4HWW7
F4HWY6,,1,0,0,F4HWY6
F4HYM3,,1,0,0,F4HYM3
F4HYV4,,1,0,0,F4HYV4
F4HYV5,,1,0,0,F4HYV5
F4HZT2,,1,0,0,F4HZT2
F4HZZ4,,1,0,0,F4HZZ4
F4I177,,1,0,0,F4I177
F4I1A6,,1,0,0,F4I1A6
F4I1N8,,1,0,0,F4I1N8
F4I1X2,,1,0,0,F4I1X2
F4I1Y9,,1,0,0,F4I1Y9
F4I2G0,,1,0,0,F4I2G0
F4I2R3,,1,0,0,F4I2R3
F4I337,,1,0,0,F4I337
F4I352,,1,0,0,F4I352
F4I389,,1,0,0,F4I389
F4I3A5,,1,0,0,F4I3A5
F4I3E1,,1,0,0,F4I3E1
F4I3G1,,1,0,0,F4I3G1
F4I4C1,,1,0,0,F4I4C1
F4I4E1,,1,0,0,F4I4E1
F4I4Z0,,1,0,0,F4I4Z0
F4I5D4,,1,0,0,F4I5D4
F4I5D5,,1,0,0,F4I5D5
F4I680,,1,0,0,F4I680
F4I7X9,,1,0,0,F4I7X9
F4I839,,1,0,0,F4I839
F4I8Q8,,1,0,0,F4I8Q8
F4I8W6,,1,0,0,F4I8W6
F4I902,,1,0,0,F4I902
F4I9R6,,1,0,0,F4I9R6
F4I9U8,,1,0,0,F4I9U8
F4IAL1,,1,0,0,F4IAL1
F4IAQ4,,1,0,0,F4IAQ4
F4IB68,,1,0,0,F4IB68
F4IB95,,1,0,0,F4IB95
F4IBG8,,1,0,0,F4IBG8
F4IBV1,,1,0,0,F4IBV1
F4ICD9,,1,0,0,F4ICD9
F4ICV8,,1,0,0,F4ICV8
F4ICX9,,1,0,0,F4ICX9
F4IDV3,,1,0,0,F4IDV3
F4IEM5,,1,0,0,F4IEM5
F4IFN6,,1,0,0,F4IFN6
F4IGK0,,1,0,0,F4IGK0
F4IGU3,,1,0,0,F4IGU3
F4IGU5,,1,0,0,F4IGU5
F4IGZ2,,1,0,0,F4IGZ2
F4IHR4,,1,0,0,F4IHR4
F4II94,,1,0,0,F4II94
F4IIL3,,1,0,0,F4IIL3
F4IJK6,,1,0,0,F4IJK6
F4IJY6,,1,0,0,F4IJY6
F4IK45,,1,0,0,F4IK45
F4IKM1,,1,0,0,F4IKM1
F4IMA4,,1,0,0,F4IMA4
F4IMK2,,1,0,0,F4IMK2
F4IN73,,1,0,0,F4IN73
F4INE2,,1,0,0,F4INE2
F4INE6,,1,0,0,F4INE6
F4IP14,,1,0,0,F4IP14
F4IQG2,,1,0,0,F4IQG2
F4IRU3,,1,0,0,F4IRU3
F4ISD8,,1,0,0,F4ISD8
F4ISS7,,1,0,0,F4ISS7
F4IT19,,1,0,0,F4IT19
F4IUT4,,1,0,0,F4IUT4
F4IVR7,,1,0,0,F4IVR7
F4IXE4,,1,0,0,F4IXE4
F4IXJ9,,1,0,0,F4IXJ9
F4J0K7,,1,0,0,F4J0K7
F4J0R7,,1,0,0,F4J0R7
F4J1N5,,1,0,0,F4J1N5
F4J2K4,,1,0,0,F4J2K4
F4J379,,1,0,0,F4J379
F4J3C0,,1,0,0,F4J3C0
F4J3D9,,1,0,0,F4J3D9
F4J3H8,,1,0,0,F4J3H8
F4J3L8,,1,0,0,F4J3L8
F4J4I8,,1,0,0,F4J4I8
F4J5Z7,,1,0,0,F4J5Z7
F4J6S4,,1,0,0,F4J6S4
F4J761,,1,0,0,F4J761
F4J7G2,,1,0,0,F4J7G2
F4J956,,1,0,0,F4J956
F4J9X3,,1,0,0,F4J9X3
F4JBE2,,1,0,0,F4JBE2
F4JCX9,,1,0,0,F4JCX9
F4JD14,,1,0,0,F4JD14
F4JDI6,,1,0,0,F4JDI6
F4JE23,,1,0,0,F4JE23
F4JF59,,1,0,0,F4JF59
F4JFX4,,1,0,0,F4JFX4
F4JG50,,1,0,0,F4JG50
F4JG70,,1,0,0,F4JG70
F4JGP4,,1,0,0,F4JGP4
F4JH46,,1,0,0,F4JH46
F4JI12,,1,0,0,F4JI12
F4JIP9,,1,0,0,F4JIP9
F4JJH5,,1,0,0,F4JJH5
F4JK75,,1,0,0,F4JK75
F4JKA2,,1,0,0,F4JKA2
F4JKB9,,1,0,0,F4JKB9
F4JKQ7,,1,0,0,F4JKQ7
F4JKV3,,1,0,0,F4JKV3
F4JL03,,1,0,0,F4JL03
F4JLI5,,1,0,0,F4JLI5
F4JLQ8,,1,0,0,F4JLQ8
F4JMQ0,,1,0,0,F4JMQ0
F4JN67,,1,0,0,F4JN67
F4JNL2,,1,0,0,F4JNL2
F4JP36,,1,0,0,F4JP36
F4JPP0,,1,0,0,F4JPP0
F4JPW1,,1,0,0,F4JPW1
F4JPX3,,1,0,0,F4JPX3
F4JRB0,,1,0,0,F4JRB0
F4JS75,,1,0,0,F4JS75
F4JSU0,,1,0,0,F4JSU0
F4JT04,,1,0,0,F4JT04
F4JTF6,,1,0,0,F4JTF6
F4JTP5,,1,0,0,F4JTP5
F4JTY4,,1,0,0,F4JTY4
F4JTY7,,1,0,0,F4JTY7
F4JU09,,1,0,0,F4JU09
F4JU69,,1,0,0,F4JU69
F4JW83,,1,0,0,F4JW83
F4JWL7,,1,0,0,F4JWL7
F4JWS8,,1,0,0,F4JWS8
F4JXD2,,1,0,0,F4JXD2
F4JYI5,,1,0,0,F4JYI5
F4JYT5,,1,0,0,F4JYT5
F4JZB9,,1,0,0,F4JZB9
F4JZS0,,1,0,0,F4JZS0
F4K0J3,,1,0,0,F4K0J3
F4K1I5,,1,0,0,F4K1I5
F4K1T9,,1,0,0,F4K1T9
F4K2L4,,1,0,0,F4K2L4
F4K2R6,,1,0,0,F4K2R6
F4K493,,1,0,0,F4K493
F4K529,,1,0,0,F4K529
F4K553,,1,0,0,F4K553
F4K5X6,,1,0,0,F4K5X6
F4K627,,1,0,0,F4K627
F4K6C1,,1,0,0,F4K6C1
F4K6S3,,1,0,0,F4K6S3
F4K7S5,,1,0,0,F4K7S5
F4K8L9,,1,0,0,F4K8L9
F4K9T9,,1,0,0,F4K9T9
F4K9X6,,1,0,0,F4K9X6
F4KBM0,,1,0,0,F4KBM0
F4KBM7,,1,0,0,F4KBM7
F4KBY8,,1,0,0,F4KBY8
F4KD45,,1,0,0,F4KD45
F4KEA4,,1,0,0,F4KEA4
F4KEC6,,1,0,0,F4KEC6
F4KFG5,,1,0,0,F4KFG5
F4KFK3,,1,0,0,F4KFK3
F4KFM6,,1,0,0,F4KFM6
F4KFX5,,1,0,0,F4KFX5
F4KFY1,,1,0,0,F4KFY1
F4KG50,,1,0,0,F4KG50
F4KGN5,,1,0,0,F4KGN5
F4KGY6,,1,0,0,F4KGY6
F4KHL6,,1,0,0,F4KHL6
F4KI56,,1,0,0,F4KI56
F4KIL8,,1,0,0,F4KIL8
F4KIX1,,1,0,0,F4KIX1
F4KJ46,,1,0,0,F4KJ46
O04027,,1,0,0,O04027
O04084,,1,0,0,O04084
O04089,,1,0,0,O04089
O04090,,1,0,0,O04090
O04195,,1,0,0,O04195
O04211,,1,0,0,O04211
O04289,,1,0,0,O04289
O04311,,1,0,0,O04311
O04313,,1,0,0,O04313
O04318,,1,0,0,O04318
O04319,,1,0,0,O04319
O04333,,1,0,0,O04333
O04474,,1,0,0,O04474
O04500,,1,0,0,O04500
O04510,,1,0,0,O04510
O04514,,1,0,0,O04514
O04515,,1,0,0,O04515
O04551,,1,0,0,O04551
O04596,,1,0,0,O04596
O04608,,1,0,0,O04608
O04652,,1,0,0,O04652
O05000_1,,1,0,0,O05000_1
O22048,,1,0,0,O22048
O22184,,1,0,0,O22184
O22189,,1,0,0,O22189
O22190,,1,0,0,O22190
O22194,,1,0,0,O22194
O22230,,1,0,0,O22230
O22258,,1,0,0,O22258
O22262,,1,0,0,O22262
O22264,,1,0,0,O22264
O22290,,1,0,0,O22290
O22693,,1,0,0,O22693
O22711,,1,0,0,O22711
O22719,,1,0,0,O22719
O22721,,1,0,0,O22721
O22778,,1,0,0,O22778
O22806,,1,0,0,O22806
O22812,,1,0,0,O22812
O22822,,1,0,0,O22822
O22841,,1,0,0,O22841
O22862,,1,0,0,O22862
O22893,,1,0,0,O22893
O22900,,1,0,0,O22900
O22901,,1,0,0,O22901
O22947,,1,0,0,O22947
O22953,,1,0,0,O22953
O22971,,1,0,0,O22971
O22977,,1,0,0,O22977
O23035,,1,0,0,O23035
O23039,,1,0,0,O23039
O23066,,1,0,0,O23066
O23077,,1,0,0,O23077
O23086,,1,0,0,O23086
O23115,,1,0,0,O23115
O23141,,1,0,0,O23141
O23164,,1,0,0,O23164
O23180,,1,0,0,O23180
O23181,,1,0,0,O23181
O23203,,1,0,0,O23203
O23208,,1,0,0,O23208
O23237,,1,0,0,O23237
O23267,,1,0,0,O23267
O23369,,1,0,0,O23369
O23382,,1,0,0,O23382
O23384,,1,0,0,O23384
O23391,,1,0,0,O23391
O23401,,1,0,0,O23401
O23406,,1,0,0,O23406
O23425,,1,0,0,O23425
O23448,,1,0,0,O23448
O23449,,1,0,0,O23449
O23469,,1,0,0,O23469
O23470,,1,0,0,O23470
O23624,,1,0,0,O23624
O23683,,1,0,0,O23683
O24598,,1,0,0,O24598
O24603,,1,0,0,O24603
O24646,,1,0,0,O24646
O24658,,1,0,0,O24658
O48652,,1,0,0,O48652
O48719,,1,0,0,O48719
O48771,,1,0,0,O48771
O48790,,1,0,0,O48790
O48818,,1,0,0,O48818
O48843,,1,0,0,O48843
O48850,,1,0,0,O48850
O48851,,1,0,0,O48851
O49195,,1,0,0,O49195
O49255,,1,0,0,O49255
O49298,,1,0,0,O49298
O49303,,1,0,0,O49303
O49312,,1,0,0,O49312
O49323,,1,0,0,O49323
O49325,,1,0,0,O49325
O49326,,1,0,0,O49326
O49340,,1,0,0,O49340
O49419,,1,0,0,O49419
O49431,,1,0,0,O49431
O49445,,1,0,0,O49445
O49465,,1,0,0,O49465
O49505,,1,0,0,O49505
O49519,,1,0,0,O49519
O49561,,1,0,0,O49561
O49586,,1,0,0,O49586
O49606,,1,0,0,O49606
O49644,,1,0,0,O49644
O49650,,1,0,0,O49650
O49654,,1,0,0,O49654
O49660,,1,0,0,O49660
O49717,,1,0,0,O49717
O49722,,1,0,0,O49722
O64469,,1,0,0,O64469
O64483,,1,0,0,O64483
O64489,,1,0,0,O64489
O64492,,1,0,0,O64492
O64511,,1,0,0,O64511
O64538,,1,0,0,O64538
O64556,,1,0,0,O64556
O64564,,1,0,0,O64564
O64597,,1,0,0,O64597
O64627,,1,0,0,O64627
O64645,,1,0,0,O64645
O64686,,1,0,0,O64686
O64722,,1,0,0,O64722
O64733,,1,0,0,O64733
O64749,,1,0,0,O64749
O64753,,1,0,0,O64753
O64757,,1,0,0,O64757
O64763,,1,0,0,O64763
O64812,,1,0,0,O64812
O64815,,1,0,0,O64815
O64820,,1,0,0,O64820
O64838,,1,0,0,O64838
O64842,,1,0,0,O64842
O64857,,1,0,0,O64857
O64864,,1,0,0,O64864
O64882,,1,0,0,O64882
O65368,,1,0,0,O65368
O65378,,1,0,0,O65378
O65403,,1,0,0,O65403
O65405,,1,0,0,O65405
O65457,,1,0,0,O65457
O65638,,1,0,0,O65638
O65670,,1,0,0,O65670
O65677,,1,0,0,O65677
O65694,,1,0,0,O65694
O65719,,1,0,0,O65719
O65782,,1,0,0,O65782
O65785,,1,0,0,O65785
O65788,,1,0,0,O65788
O65790,,1,0,0,O65790
O65924,,1,0,0,O65924
O78310,,1,0,0,O78310
O80337,,1,0,0,O80337
O80338,,1,0,0,O80338
O80458,,1,0,0,O80458
O80506,,1,0,0,O80506
O80518,,1,0,0,O80518
O80570,,1,0,0,O80570
O80622,,1,0,0,O80622
O80625,,1,0,0,O80625
O80638,,1,0,0,O80638
O80644,,1,0,0,O80644
O80675,,1,0,0,O80675
O80698,,1,0,0,O80698
O80737,,1,0,0,O80737
O80751,,1,0,0,O80751
O80770,,1,0,0,O80770
O80803,,1,0,0,O80803
O80822,,1,0,0,O80822
O80877,,1,0,0,O80877
O80902,,1,0,0,O80902
O80905,,1,0,0,O80905
O80912,,1,0,0,O80912
O80930,,1,0,0,O80930
O80940,,1,0,0,O80940
O80943,,1,0,0,O80943
O80949,,1,0,0,O80949
O80950,,1,0,0,O80950
O80959,,1,0,0,O80959
O80961,,1,0,0,O80961
O80982,,1,0,0,O80982
O80992,,1,0,0,O80992
O81005,,1,0,0,O81005
O81025,,1,0,0,O81025
O81301,,1,0,0,O81301
O81320,,1,0,0,O81320
O81346,,1,0,0,O81346
O81464,,1,0,0,O81464
O81755,,1,0,0,O81755
O81772,,1,0,0,O81772
O81804,,1,0,0,O81804
O81815,,1,0,0,O81815
O81822,,1,0,0,O81822
O81831,,1,0,0,O81831
O81862,,1,0,0,O81862
O81865,,1,0,0,O81865
O81866,,1,0,0,O81866
O81872,,1,0,0,O81872
O81873,,1,0,0,O81873
O81878,,1,0,0,O81878
O81888,,1,0,0,O81888
O81913,,1,0,0,O81913
O81914,,1,0,0,O81914
O82089,,1,0,0,O82089
O82122,,1,0,0,O82122
O82132,,1,0,0,O82132
O82133,,1,0,0,O82133
O82176,,1,0,0,O82176
O82191,,1,0,0,O82191
O82199,,1,0,0,O82199
O82200,,1,0,0,O82200
O82225,,1,0,0,O82225
O82229,,1,0,0,O82229
O82245,,1,0,0,O82245
O82262,,1,0,0,O82262
O82333,,1,0,0,O82333
O82363,,1,0,0,O82363
O82480,,1,0,0,O82480
O82500,,1,0,0,O82500
O82615,,1,0,0,O82615
O82637,,1,0,0,O82637
O82643,,1,0,0,O82643
O82743,,1,0,0,O82743
O82794,,1,0,0,O82794
O82811,,1,0,0,O82811
P0C034,,1,0,0,P0C034
P0C042,,1,0,0,P0C042
P0C5K5,,1,0,0,P0C5K5
P0CB24,,1,0,0,P0CB24
P0CH01,,1,0,0,P0CH01
P0CI03,,1,0,0,P0CI03
P0CW98,,1,0,0,P0CW98
P0DI10_1,,1,0,0,P0DI10_1
P0DKG7,,1,0,0,P0DKG7
P0DKI5,,1,0,0,P0DKI5
P0DN99,,1,0,0,P0DN99
P11832,,1,0,0,P11832
P13114,,1,0,0,P13114
P13853,,1,0,0,P13853
P18612,,1,0,0,P18612
P19036,,1,0,0,P19036
P19037,,1,0,0,P19037
P21238,,1,0,0,P21238
P21276,,1,0,0,P21276
P22954,,1,0,0,P22954
P23586,,1,0,0,P23586
P24704,,1,0,0,P24704
P24806,,1,0,0,P24806
P25070,,1,0,0,P25070
P25071,,1,0,0,P25071
P25819,,1,0,0,P25819
P25863,,1,0,0,P25863
P26289,,1,0,0,P26289
P27323,,1,0,0,P27323
P28297,,1,0,0,P28297
P29381,,1,0,0,P29381
P29830,,1,0,0,P29830
P30302,,1,0,0,P30302
P32961,,1,0,0,P32961
P32962,,1,0,0,P32962
P40941,,1,0,0,P40941
P41088,,1,0,0,P41088
P42734,,1,0,0,P42734
P42736,,1,0,0,P42736
P43295,,1,0,0,P43295
P46422,,1,0,0,P46422
P47735,,1,0,0,P47735
P48007,,1,0,0,P48007
P48421,,1,0,0,P48421
P49078,,1,0,0,P49078
P49599,,1,0,0,P49599
P50700,,1,0,0,P50700
P56765,,1,0,0,P56765
P56768,,1,0,0,P56768
P56774,,1,0,0,P56774
P56788,,1,0,0,P56788
P58049,,1,0,0,P58049
P58050,,1,0,0,P58050
P61430,,1,0,0,P61430
P62090,,1,0,0,P62090
P82266,,1,0,0,P82266
P82794,,1,0,0,P82794
P92532_1,,1,0,0,P92532_1
P92535,,1,0,0,P92535
P92536,,1,0,0,P92536
P92558,,1,0,0,P92558
P92559_1,,1,0,0,P92559_1
P92565,,1,0,0,P92565
P92949,,1,0,0,P92949
P92965,,1,0,0,P92965
P92973,,1,0,0,P92973
P92980,,1,0,0,P92980
P92983,,1,0,0,P92983
P92995,,1,0,0,P92995
P92999,,1,0,0,P92999
P93003,,1,0,0,P93003
P93007,,1,0,0,P93007
P93013,,1,0,0,P93013
P93017,,1,0,0,P93017
P93019,,1,0,0,P93019
P93277,,1,0,0,P93277
P93292,,1,0,0,P93292
P93304,,1,0,0,P93304
P93309_1,,1,0,0,P93309_1
P93735,,1,0,0,P93735
P93738,,1,0,0,P93738
P93821,,1,0,0,P93821
P93824,,1,0,0,P93824
P93835,,1,0,0,P93835
Q00917,,1,0,0,Q00917
Q03250,,1,0,0,Q03250
Q05085,,1,0,0,Q05085
Q058G8,,1,0,0,Q058G8
Q058G9,,1,0,0,Q058G9
Q06402,,1,0,0,Q06402
Q0IGL7,,1,0,0,Q0IGL7
Q0IGM7,,1,0,0,Q0IGM7
Q0PGJ6,,1,0,0,Q0PGJ6
Q0V805,,1,0,0,Q0V805
Q0V809,,1,0,0,Q0V809
Q0WL44,,1,0,0,Q0WL44
Q0WLQ9,,1,0,0,Q0WLQ9
Q0WMJ8,,1,0,0,Q0WMJ8
Q0WMR0,,1,0,0,Q0WMR0
Q0WMV5,,1,0,0,Q0WMV5
Q0WMZ6,,1,0,0,Q0WMZ6
Q0WPI9,,1,0,0,Q0WPI9
Q0WPX7,,1,0,0,Q0WPX7
Q0WQ07,,1,0,0,Q0WQ07
Q0WQ91,,1,0,0,Q0WQ91
Q0WQJ1,,1,0,0,Q0WQJ1
Q0WR90,,1,0,0,Q0WR90
Q0WRB2,,1,0,0,Q0WRB2
Q0WRE7,,1,0,0,Q0WRE7
Q0WSK8,,1,0,0,Q0WSK8
Q0WT19,,1,0,0,Q0WT19
Q0WT24,,1,0,0,Q0WT24
Q0WVN5,,1,0,0,Q0WVN5
Q0WVW6,,1,0,0,Q0WVW6
Q0WVX2,,1,0,0,Q0WVX2
Q1G1A4,,1,0,0,Q1G1A4
Q1G300,,1,0,0,Q1G300
Q1G324,,1,0,0,Q1G324
Q1G391,,1,0,0,Q1G391
Q1G393,,1,0,0,Q1G393
Q1G3B1,,1,0,0,Q1G3B1
Q1G3I2,,1,0,0,Q1G3I2
Q1G3L2,,1,0,0,Q1G3L2
Q1G3M3,,1,0,0,Q1G3M3
Q1G3R7,,1,0,0,Q1G3R7
Q1G3S4,,1,0,0,Q1G3S4
Q1G3X3,,1,0,0,Q1G3X3
Q1G3X9,,1,0,0,Q1G3X9
Q1G3Y9,,1,0,0,Q1G3Y9
Q1PDH6,,1,0,0,Q1PDH6
Q1PDI1,,1,0,0,Q1PDI1
Q1PDN3,,1,0,0,Q1PDN3
Q1PDN6,,1,0,0,Q1PDN6
Q1PDW1,,1,0,0,Q1PDW1
Q1PE15,,1,0,0,Q1PE15
Q1PE31,,1,0,0,Q1PE31
Q1PE49,,1,0,0,Q1PE49
Q1PE74,,1,0,0,Q1PE74
Q1PE89,,1,0,0,Q1PE89
Q1PED2,,1,0,0,Q1PED2
Q1PEN5,,1,0,0,Q1PEN5
Q1PEN8,,1,0,0,Q1PEN8
Q1PER6,,1,0,0,Q1PER6
Q1PET6,,1,0,0,Q1PET6
Q1PEV9,,1,0,0,Q1PEV9
Q1PF03,,1,0,0,Q1PF03
Q1PF08,,1,0,0,Q1PF08
Q1PF13,,1,0,0,Q1PF13
Q1PF16,,1,0,0,Q1PF16
Q1PF17,,1,0,0,Q1PF17
Q1PF73,,1,0,0,Q1PF73
Q1PFD1,,1,0,0,Q1PFD1
Q1PFE5,,1,0,0,Q1PFE5
Q1PFG4,,1,0,0,Q1PFG4
Q1PFM9,,1,0,0,Q1PFM9
Q1PFY7,,1,0,0,Q1PFY7
Q1PFZ3,,1,0,0,Q1PFZ3
Q27GL4,,1,0,0,Q27GL4
Q27IK6,,1,0,0,Q27IK6
Q27IK7,,1,0,0,Q27IK7
Q29PT3,,1,0,0,Q29PT3
Q29PZ1,,1,0,0,Q29PZ1
Q2EF88,,1,0,0,Q2EF88
Q2NND9,,1,0,0,Q2NND9
Q2Q493,,1,0,0,Q2Q493
Q2QAV0,,1,0,0,Q2QAV0
Q2V2Q8,,1,0,0,Q2V2Q8
Q2V2U0,,1,0,0,Q2V2U0
Q2V338,,1,0,0,Q2V338
Q2V371,,1,0,0,Q2V371
Q2V3R1,,1,0,0,Q2V3R1
Q2V491,,1,0,0,Q2V491
Q2V492,,1,0,0,Q2V492
Q2V4F3,,1,0,0,Q2V4F3
Q37001,,1,0,0,Q37001
Q38806,,1,0,0,Q38806
Q38824,,1,0,0,Q38824
Q38838,,1,0,0,Q38838
Q38856,,1,0,0,Q38856
Q38866,,1,0,0,Q38866
Q38876,,1,0,0,Q38876
Q38894,,1,0,0,Q38894
Q38914,,1,0,0,Q38914
Q39034,,1,0,0,Q39034
Q39057,,1,0,0,Q39057
Q39070,,1,0,0,Q39070
Q39071,,1,0,0,Q39071
Q39072,,1,0,0,Q39072
Q39088,,1,0,0,Q39088
Q39103,,1,0,0,Q39103
Q39110,,1,0,0,Q39110
Q39112,,1,0,0,Q39112
Q39152,,1,0,0,Q39152
Q39161,,1,0,0,Q39161
Q39176,,1,0,0,Q39176
Q39224,,1,0,0,Q39224
Q39232,,1,0,0,Q39232
Q39256,,1,0,0,Q39256
Q3E6U0,,1,0,0,Q3E6U0
Q3E6X9,,1,0,0,Q3E6X9
Q3E734,,1,0,0,Q3E734
Q3E7G5,,1,0,0,Q3E7G5
Q3E7G5_1,,1,0,0,Q3E7G5_1
Q3E7K4,,1,0,0,Q3E7K4
Q3E7L7,,1,0,0,Q3E7L7
Q3E7R1,,1,0,0,Q3E7R1
Q3E7S2,,1,0,0,Q3E7S2
Q3E8H4,,1,0,0,Q3E8H4
Q3E8I8,,1,0,0,Q3E8I8
Q3E8J4,,1,0,0,Q3E8J4
Q3E8R5,,1,0,0,Q3E8R5
Q3E965,,1,0,0,Q3E965
Q3E9D5,,1,0,0,Q3E9D5
Q3E9F6,,1,0,0,Q3E9F6
Q3EA54,,1,0,0,Q3EA54
Q3EB59,,1,0,0,Q3EB59
Q3EB64,,1,0,0,Q3EB64
Q3EB86,,1,0,0,Q3EB86
Q3EB87,,1,0,0,Q3EB87
Q3EBD7,,1,0,0,Q3EBD7
Q3EBM6,,1,0,0,Q3EBM6
Q3EBW2,,1,0,0,Q3EBW2
Q3EC41,,1,0,0,Q3EC41
Q3EC92,,1,0,0,Q3EC92
Q3ECH2,,1,0,0,Q3ECH2
Q3ED15,,1,0,0,Q3ED15
Q3EDC6,,1,0,0,Q3EDC6
Q3EDD5,,1,0,0,Q3EDD5
Q3EDG6,,1,0,0,Q3EDG6
Q3EDK2,,1,0,0,Q3EDK2
Q41914,,1,0,0,Q41914
Q41916,,1,0,0,Q41916
Q41951,,1,0,0,Q41951
Q41975,,1,0,0,Q41975
Q42059,,1,0,0,Q42059
Q42431,,1,0,0,Q42431
Q42523,,1,0,0,Q42523
Q42534,,1,0,0,Q42534
Q42588,,1,0,0,Q42588
Q43314,,1,0,0,Q43314
Q43383,,1,0,0,Q43383
Q45GK4,,1,0,0,Q45GK4
Q45GQ7,,1,0,0,Q45GQ7
Q4PS45,,1,0,0,Q4PS45
Q4PSE8,,1,0,0,Q4PSE8
Q4PSS8,,1,0,0,Q4PSS8
Q4PSX0,,1,0,0,Q4PSX0
Q4PSX8,,1,0,0,Q4PSX8
Q4PSY2,,1,0,0,Q4PSY2
Q4PT07,,1,0,0,Q4PT07
Q4PT10,,1,0,0,Q4PT10
Q4V3D6,,1,0,0,Q4V3D6
Q501D8,,1,0,0,Q501D8
Q501E6,,1,0,0,Q501E6
Q501F7,,1,0,0,Q501F7
Q52K81,,1,0,0,Q52K81
Q52K95,,1,0,0,Q52K95
Q52QU1,,1,0,0,Q52QU1
Q56W21,,1,0,0,Q56W21
Q56X35,,1,0,0,Q56X35
Q56X75,,1,0,0,Q56X75
Q56XJ1,,1,0,0,Q56XJ1
Q56XQ6,,1,0,0,Q56XQ6
Q56Y11,,1,0,0,Q56Y11
Q56Y29,,1,0,0,Q56Y29
Q56YG6,,1,0,0,Q56YG6
Q56YI8,,1,0,0,Q56YI8
Q570C8,,1,0,0,Q570C8
Q570N6,,1,0,0,Q570N6
Q570S7,,1,0,0,Q570S7
Q58G55,,1,0,0,Q58G55
Q5BPM6,,1,0,0,Q5BPM6
Q5BPS0,,1,0,0,Q5BPS0
Q5BPU6,,1,0,0,Q5BPU6
Q5BPX3,,1,0,0,Q5BPX3
Q5D892,,1,0,0,Q5D892
Q5E930,,1,0,0,Q5E930
Q5EAE9,,1,0,0,Q5EAE9
Q5EAF2,,1,0,0,Q5EAF2
Q5MAU8,,1,0,0,Q5MAU8
Q5PP35,,1,0,0,Q5PP35
Q5PP62,,1,0,0,Q5PP62
Q5Q0A4,,1,0,0,Q5Q0A4
Q5Q0B3,,1,0,0,Q5Q0B3
Q5Q0C1,,1,0,0,Q5Q0C1
Q5Q0C3,,1,0,0,Q5Q0C3
Q5Q0C9,,1,0,0,Q5Q0C9
Q5S4T6,,1,0,0,Q5S4T6
Q5S4V7,,1,0,0,Q5S4V7
Q5XEP9,,1,0,0,Q5XEP9
Q5XF78,,1,0,0,Q5XF78
Q5XUX6,,1,0,0,Q5XUX6
Q5XV21,,1,0,0,Q5XV21
Q5XV37,,1,0,0,Q5XV37
Q5XV40,,1,0,0,Q5XV40
Q5XVB2,,1,0,0,Q5XVB2
Q5XVC7,,1,0,0,Q5XVC7
Q5XVF5,,1,0,0,Q5XVF5
Q5XVG3,,1,0,0,Q5XVG3
Q5XVH2,,1,0,0,Q5XVH2
Q5XVH6,,1,0,0,Q5XVH6
Q64J17,,1,0,0,Q64J17
Q66GI1,,1,0,0,Q66GI1
Q66GI2,,1,0,0,Q66GI2
Q66GM9,,1,0,0,Q66GM9
Q66WT5,,1,0,0,Q66WT5
Q67Y55,,1,0,0,Q67Y55
Q67YG7,,1,0,0,Q67YG7
Q67Z56,,1,0,0,Q67Z56
Q67ZE4,,1,0,0,Q67ZE4
Q67ZF1,,1,0,0,Q67ZF1
Q67ZW1,,1,0,0,Q67ZW1
Q682B4,,1,0,0,Q682B4
Q6AWV1,,1,0,0,Q6AWV1
Q6DBD7,,1,0,0,Q6DBD7
Q6DBM8,,1,0,0,Q6DBM8
Q6DR13,,1,0,0,Q6DR13
Q6DSR8,,1,0,0,Q6DSR8
Q6DSS2,,1,0,0,Q6DSS2
Q6DSU0,,1,0,0,Q6DSU0
Q6EJ98,,1,0,0,Q6EJ98
Q6ICW9,,1,0,0,Q6ICW9
Q6ID76,,1,0,0,Q6ID76
Q6ID87,,1,0,0,Q6ID87
Q6IDJ6,,1,0,0,Q6IDJ6
Q6IDP7,,1,0,0,Q6IDP7
