ID,FC.avg,p.value,is.DEP,log2FC,FDR,C61,C62,C63,C64,C91,C92,C93,C94
Q9SKQ0,1.68987341772152,0.00575429761122837,True,0.756915183510451,0.0199892268839001,72,59,68,68,57,36,33,32
AT2G21640,2.10810810810811,0.00192069888138935,True,1.0759488532333,0.00707373804946382,21,17,16,24,11,9,8,9
Q9SIZ9,1.68941979522184,0.0121700126557953,True,0.756527860544724,0.0397757296206104,112,123,111,149,60,106,69,58
AT2G22300,0.658997534921939,0.0131797907326838,True,-0.601655026258808,0.0427093530770087,654,597,522,633,857,1159,772,863
Q6NLQ7,0.462435233160622,0.010718867139309,True,-1.11267677323898,0.0353941620978225,131,62,76,88,245,223,158,146
AT2G22590,3.77966101694915,0.000536984151514375,True,1.91825685055846,0.00204469337621533,63,51,50,59,27,12,18,2
AT2G22930,1.62173913043478,0.00937804394264052,True,0.697541769310863,0.03136879249856,220,184,141,201,136,116,115,93
AT2G23000,1.61661341853035,0.0109384464270421,True,0.692974727761692,0.0360566722612389,108,112,164,122,81,78,85,69
AT2G23030,0.490963855421687,0.0100185004919602,True,-1.02631127711585,0.0333191481125548,53,60,83,130,125,187,188,164
Q9SNV9,1.94852941176471,0.00642243215231963,True,0.962385708200222,0.0221418163013459,235,202,294,329,160,153,130,101
O22189,2.48484848484848,0.00234514313243128,True,1.31315788525963,0.00857242014332237,41,37,44,42,11,10,30,15
AT2G23790,0.56636187309504,0.00436694428363338,True,-0.820203946959611,0.015461428649979,531,418,510,585,823,1145,820,821
AT2G24150,1.65601345668629,0.00824312626475354,True,0.727714396155898,0.0279132231748355,429,393,567,580,301,312,326,250
AT2G24430,0.512396694214876,0.00650450707794126,True,-0.964666926887719,0.0223954800024544,86,83,80,123,178,233,175,140
Q8LAW2,1.58444444444444,0.00762437878511113,True,0.663977075226851,0.0259849264831869,180,189,180,164,99,88,159,104
AT2G24580,1.60165975103734,0.0103308300772604,True,0.679567701038119,0.0342647531565438,775,725,614,974,514,530,440,444
Q8VYJ7,1.79595015576324,0.00320321978967897,True,0.844747310529469,0.0115367093907265,719,594,482,511,313,348,304,319
Q9SKK4,1.59191384847912,0.00130016499143815,True,0.670762261927379,0.00485517743178788,2107,1981,1998,2340,1562,1102,1458,1171
Q9SL95,0.495145631067961,0.00944695528165984,True,-1.01407518521172,0.0315684757495591,105,93,139,71,185,261,152,226
AT2G25730,0.574651118333015,0.00113356401636944,True,-0.799241760761632,0.00424925277120893,870,718,674,744,1234,1553,1286,1158
AT2G25930,0.510397946084724,0.00240598561203198,True,-0.970305571386745,0.00878451396413467,577,403,431,577,947,1213,838,897
Q0WR94,0.535294117647059,0.0031556653689917,True,-0.901596295939006,0.0113702184112308,101,67,91,105,171,210,151,148
O80992,2.51624548736462,0.00884947800225766,True,1.33127267981923,0.0297751954545175,240,173,119,165,61,85,91,40
AT2G26150,24.6923076923077,6.31744016639235E-05,True,4.62598976898121,0.000245852038824324,101,80,64,76,1,3,2,7
O64842,2.11389961389961,0.0134377092909395,True,1.07990686680198,0.0434547235229984,306,321,157,311,109,168,136,105
AT2G26695,∞,0.000105271462515599,True,∞,0.000408680624181005,5,5,3,5,0,0,0,0
AT2G27550,0.409106588478786,0.00387220522250642,True,-1.28945132351539,0.013812545063354,425,280,225,256,839,883,528,649
Q9ZUY3,1.66185567010309,0.000606268766771167,True,0.732795091453478,0.00230339104980192,582,646,542,648,341,442,338,334
AT2G28000,1.96550290939318,0.00185874519896134,True,0.974898499281728,0.00685588631788282,2574,2077,2686,2121,1604,1104,1245,859
AT2G28120,0.528008298755187,0.00639239583996321,True,-0.921367490154266,0.0220515773528815,94,113,117,185,183,260,257,264
AT2G28270,11.2142857142857,0.014933932973848,True,3.48726582683402,0.0478192907990637,22,33,32,70,2,4,6,2
AT2G28320,0.664851125635439,0.00343206651135652,True,-0.588896768337627,0.0123156119409402,516,398,397,520,633,789,683,649
Q9SKN0,2.51428571428571,0.00202872387707109,True,1.33014860169233,0.00745635458873737,94,108,65,85,30,48,26,36
AT2G28510,1.83379120879121,0.0127135850252158,True,0.87482938637622,0.0413472093150398,356,306,251,422,235,205,157,131
B3H4H9,2.07692307692308,0.00968451735733433,True,1.05444778402238,0.0322710497662895,39,39,27,30,6,19,18,22
AT2G28710,0.533227848101266,0.00890947290917143,True,-0.907175966995245,0.0299476465038783,83,98,58,98,129,206,141,156
AT2G28720,2.07428571428571,0.00644899679757649,True,1.05261462616342,0.0222177504553611,444,379,244,385,160,227,169,144
AT2G29125,0.442724458204334,0.00510443298125685,True,-1.17551901791554,0.0178822170556055,37,25,36,45,96,95,77,55
AT2G29320,2.36781609195402,0.0114941213672017,True,1.24355703133449,0.0377684459847575,32,45,70,59,21,23,21,22
Q9ZW24,2.86149162861492,0.00120656425647026,True,1.51676738624267,0.00451548930149469,420,493,370,597,195,152,197,113
Q9ZW30,2.12126245847176,0.00178911212060129,True,1.08492313294302,0.00660758429190917,318,319,251,389,190,145,147,120
AT2G29500,89.9568965517241,0.000345886597663991,True,6.49116198491963,0.00132796577870503,2723,2657,1666,3389,30,29,22,35
AT2G29710,0.594594594594595,0.00503621655712738,True,-0.750021746991652,0.0176531640166043,26,48,27,31,55,58,53,56
O82384,0.517786561264822,0.00080488173732518,True,-0.94957057315686,0.00304313154758721,38,26,26,41,56,68,61,68
AT2G30140,2.87878787878788,0.000124227617920081,True,1.52546148897249,0.000481698352781554,164,211,173,212,70,56,83,55
AT2G30230,1.86008230452675,0.00228016208435644,True,0.895366458809407,0.00834379080788426,137,96,99,120,64,69,52,58
AT2G30362,1.62962962962963,0.00426280379604371,True,0.704544116473829,0.0151130156932998,52,40,37,47,24,32,26,26
AT2G30550,1.6002994011976,0.00607536029460931,True,0.678341845246438,0.0210320293436298,282,301,203,283,138,167,186,177
AT2G30600,0.377888746951574,0.000562924520471686,True,-1.4039665372815,0.00214108791301076,760,541,938,1015,1800,2609,2009,2193
AT2G30870,1.55869242199108,0.00853899158563243,True,0.640336267966951,0.0288210944445807,5752,5056,3863,5260,3460,3423,3413,2491
Q58G01,0.588446215139442,0.00348915852851395,True,-0.765017538073345,0.0125165479535069,374,275,393,435,655,730,521,604
AT2G31810,0.523675706055922,0.000402231526786423,True,-0.933254416900955,0.00153997726793568,1032,745,961,989,1705,2072,1735,1605
AT2G31900,0.526275704493526,0.00721659389092966,True,-0.926109300504629,0.0246687558506467,418,258,356,350,766,789,559,512
AT2G32120,2.6745027124774,4.60584746075909E-06,True,1.41927066686436,1.79835379715702E-05,387,355,349,388,139,139,111,164
AT2G32250,0.622486969471333,0.0058122226891566,True,-0.68388445734656,0.0201761270289649,243,143,220,230,346,389,303,305
AT2G32920,1.64497966843916,0.0126152943538718,True,0.718069752700174,0.0410782375168556,1528,1116,1243,1372,1065,896,716,520
AT2G33000,2.09090909090909,0.0133999647123311,True,1.06413033741972,0.043359266276988,14,9,9,14,7,3,7,5
AT2G33240,0.467692307692308,0.00806894542076653,True,-1.09636839447223,0.0273829445331124,43,21,48,40,105,86,61,73
AT2G33310,0.621186150154268,0.00211075678722605,True,-0.686902430851943,0.00774871413735552,455,405,403,549,748,824,624,721
Q8VY01,0.629246676514033,0.00424151802591566,True,-0.668302403349158,0.0150453349833236,100,103,141,82,171,162,187,157
O22812,0.611388611388611,0.00041884210630494,True,-0.709838416143342,0.00160231891985483,154,125,170,163,262,264,253,222
P93009,1.64137086903305,7.55993322016923E-05,True,0.714901253758791,0.000293971662682372,354,305,347,335,188,228,201,200
AT2G33790,4.62200956937799,0.000639094685784825,True,2.20852024675489,0.00242676073638032,263,160,288,255,65,60,55,29
AT2G33820,0.600558659217877,0.00196646162357639,True,-0.735622927674796,0.00723838720960187,50,39,68,58,98,89,84,87
AT2G33830,0.364003590664273,0.00453883651486353,True,-1.45797541312276,0.0160203581613531,1322,1090,1733,1532,3612,5227,2609,4148
AT2G33980,0.630769230769231,0.0151260857913063,True,-0.664815808410371,0.0483667710108945,52,37,70,46,90,89,66,80
F4IGU5,0.333333333333333,0.0133999647123311,True,-1.58496250072116,0.043359266276988,1,0,2,1,4,3,3,2
AT2G34180,0.100739897552647,0.00558668294947795,True,-3.31129292592538,0.0194641988219457,37,65,21,54,202,608,381,566
AT2G34185,0.363636363636364,0.00533798213988645,True,-1.4594316186373,0.0186489185354124,5,9,3,7,17,22,12,15
AT2G34200,0.651428571428571,0.00204159374882984,True,-0.618321097667587,0.00750204687070013,29,31,26,28,49,45,45,36
AT2G34680,0.630875047764616,0.00565373145732995,True,-0.664573804134777,0.0196757894556667,1950,1469,1553,1632,2811,3098,2324,2235
AT2G34720,0.662907268170426,0.00109194875895069,True,-0.59312102410832,0.00409908495443941,269,215,279,295,403,439,385,369
O64749,0.343434343434343,0.0103077810433398,True,-1.54189377882927,0.0341916152683619,11,6,6,11,35,28,19,17
AT2G34930,0.384615384615385,0.00965891269153896,True,-1.37851162325373,0.0321982551700241,27,20,15,18,71,57,32,48
O64763,2.51314142678348,0.0091122802673147,True,1.3294918610228,0.0305603902230556,507,611,296,594,122,237,272,168
Q8S8K6,2.61152416356877,0.00868127129836438,True,1.38489205255166,0.0292465798647552,693,795,402,920,208,312,309,247
AT2G35910,2.196,0.00891783980591443,True,1.13487805434311,0.0299698898901658,152,125,93,179,47,73,75,55
AT2G35945,0.639209225700165,0.0021251262466282,True,-0.645639864068555,0.00779728801263389,108,83,81,116,150,152,138,167
Q9SJM6,0.44957546881681,0.00294694397460193,True,-1.15336477814942,0.0106562738214049,1615,1511,1871,2363,3439,5342,3683,3907
AT2G36460,2.10168277837451,0.00418253319021211,True,1.07154492971746,0.0148484045345609,1856,1505,1089,1420,517,802,804,670
AT2G36870,2.80737704918033,0.00484986214392324,True,1.489222840285,0.0170356752896348,123,147,178,237,51,72,71,50
AT2G37060,1.71428571428571,0.00924678750116725,True,0.777607578663552,0.0309751108100305,206,216,164,254,108,164,114,104
AT2G37280,0.429070929070929,0.000218303691994937,True,-1.22071193769753,0.000842667991790279,245,202,160,252,520,571,476,435
AT2G37440,1.83440514469453,0.00214101930360955,True,0.875312306158079,0.0078522375701424,325,276,230,310,153,191,155,123
AT2G37650,0.516688918558077,0.00219620130707532,True,-0.952632152314341,0.00804600611452251,93,111,91,92,207,179,143,220
AT2G37760,1.79275198187995,0.00902533220733148,True,0.842175912488715,0.0302895417854434,375,376,313,519,193,248,245,197
AT2G37900,2.93548387096774,0.00758217130448124,True,1.55359832981182,0.0258565097276935,29,26,15,21,8,4,5,14
AT2G38010,1.65195460277427,0.000387537678088634,True,0.724174040720834,0.00148504819669755,339,290,337,344,229,193,205,166
O80912,0.412083333333333,0.00333697501634123,True,-1.27899197973677,0.0119944857333071,1710,1684,943,1597,3178,4072,4480,2670
AT2G38400,0.324145742873325,0.00424383432789432,True,-1.62528546929525,0.0150519929339871,831,720,853,1030,2038,3745,2103,2708
AT2G38490,0.285714285714286,0.00475019086678974,True,-1.8073549220576,0.01670783692413,8,15,3,10,21,42,28,35
AT2G38630,0.607190412782956,0.00767501696573869,True,-0.71977908334953,0.026149704781239,125,87,114,130,215,210,181,145
AT2G39200,0.45029077817779,0.0125965251740063,True,-1.15107116287361,0.0410249187748864,530,478,248,370,725,1264,729,893
O80959,0.415057915057915,0.000399782655238212,True,-1.26861543809709,0.00153111483722017,59,53,51,52,145,146,126,101
Q1PEV9,0.117647058823529,0.00594273374618193,True,-3.08746284125034,0.0205937032074123,1,0,1,2,11,6,12,5
O80625,4.18446601941748,0.00279534933762582,True,2.06504353190588,0.0101251991759949,824,764,387,611,110,215,184,109
O80638,4.24183006535948,0.00305356033958115,True,2.08468682530649,0.011017384620338,228,155,105,161,41,46,45,21
O80644,0.375669760772772,5.59112305023035E-05,True,-1.41246310278027,0.000217635830432847,1258,1055,1367,1298,2802,3545,3675,3229
AT2G39700,0.566779852857951,0.00161493368122145,True,-0.819139618738909,0.00598494946306213,577,553,325,548,858,998,849,829
AT2G40130,0.366071428571429,0.000282495372493807,True,-1.44980291743952,0.00108751196094189,35,28,24,36,97,93,75,71
AT2G40340,4.6,0.0123663680860948,True,2.20163386116965,0.0403290027951438,9,6,3,5,1,2,1,1
Q8VZR7,2.19284294234592,0.00957273256234292,True,1.13280248578586,0.0319513846128586,231,200,312,360,168,130,92,113
Q5XVC7,0.534016393442623,0.000377216677495795,True,-0.905044063882114,0.00144630682680852,377,308,288,330,627,692,524,597
AT2G41190,1.84862385321101,0.00796403479014662,True,0.886451703751041,0.0270456695391024,107,73,103,120,43,73,50,52
AT2G41210,0.510288065843621,0.000911604438907254,True,-0.970616193218906,0.00343752930726836,36,20,38,30,53,66,61,63
Q9ZVB6,0.493853178784686,0.0132429764110193,True,-1.01784589866973,0.0429019343602822,232,301,479,394,801,565,918,563
AT2G41380,23.9122807017544,0.00046044423170688,True,4.57967983264047,0.0017579385186919,1147,1231,603,1108,44,39,49,39
O80822,2.31927133269415,0.00449453446269699,True,1.21367161146016,0.0158770739004974,597,403,666,753,318,210,273,242
AT2G41620,0.650665840817591,0.00537083525744797,True,-0.620011278940935,0.0187617819729489,574,444,553,530,928,873,772,656
O22230,0.457364341085271,0.000119779707203227,True,-1.12858420606141,0.000464661721942591,15,12,13,19,35,33,32,29
AT2G41700,0.554422788605697,0.000763150076681152,True,-0.850941536667751,0.00289013462222279,480,400,469,500,779,999,775,782
AT2G41730,4.30769230769231,0.00142384868304846,True,2.10691520391651,0.00529856669692693,9,14,15,18,3,2,4,4
AT2G41810,0.0294374817837365,0.00392815492581433,True,-5.08620192780586,0.0139960944330543,48,24,23,6,1045,1275,628,483
AT2G41870,1.86,0.00646213514611049,True,0.895302621333307,0.0222585376873467,111,142,179,126,64,71,73,92
AT2G42200,0.297872340425532,0.010875659652074,True,-1.74723392962003,0.0358669603426086,2,4,4,4,16,9,15,7
Q9SLB7,1.63473053892216,0.00272085134146471,True,0.7090528484458,0.00986787431578957,75,65,62,71,46,50,42,29
AT2G42720,1.98305084745763,0.0112185332823556,True,0.987721670221563,0.036915999550525,32,28,26,31,26,11,10,12
AT2G43050,2.34602076124567,0.0130012170991933,True,1.23021578063567,0.0421665751848317,156,156,118,248,69,66,82,72
AT2G43140,1.85649202733485,0.0120595370881995,True,0.892579119583082,0.039452292534698,261,181,159,214,114,141,113,71
AT2G43330,0.501935938049982,0.000883855785134946,True,-0.994424849745653,0.00333656532726901,366,325,360,375,555,828,740,718
AT2G43465,0.636363636363636,0.0129618304710555,True,-0.652076696579693,0.0420547571590249,29,19,29,28,50,36,44,35
AT2G43535,0.654171066525871,0.000488333088930926,True,-0.612260143327783,0.00186317018852465,369,279,296,295,443,507,473,471
O24658,9.01156069364162,0.000191496015136794,True,3.17177698506106,0.000740356180390074,278,397,401,483,44,64,32,33
AT2G43850,0.663942798774259,0.00696615859968053,True,-0.590869141687878,0.0238770033955837,189,118,161,182,240,281,237,221
AT2G43890,0.0146750524109015,0.00505442975726056,True,-6.09049053394791,0.0177124754365614,4,0,3,0,150,176,54,97
AT2G43910,1.6274805616804,0.00130277953016522,True,0.702640312217477,0.00486388059959909,3711,3148,3205,3960,2188,2470,2145,1814
AT2G44220,0.0380952380952381,0.00969175346219209,True,-4.71424551766612,0.0322920215036104,1,1,1,1,28,26,9,42
O64864,3.55844155844156,0.00689399677173297,True,1.83124554226563,0.0236556952822349,56,77,44,97,16,11,23,27
O64865,1.8517397881997,0.00223050156767446,True,0.88888138118496,0.00816642922757665,330,282,251,361,145,143,178,195
AT2G44480,0.391696750902527,0.00418732010430656,True,-1.35219093360471,0.0148638584141889,52,54,39,72,132,185,100,137
AT2G44670,0.487302432960398,0.000210954878564262,True,-1.03711066937922,0.000814943742177106,702,683,641,718,1284,1635,1464,1248
AT2G44830,0.609962904080551,0.00951925132008147,True,-0.713206589468215,0.0317852634956273,295,265,276,315,546,562,378,401
AT2G45360,0.023538961038961,0.00323531029970092,True,-5.40880554556733,0.0116473890394403,8,11,4,6,251,493,206,282
AT2G45420,1.56862745098039,0.0135012464917101,True,0.649502752915867,0.043639595028205,22,21,19,18,9,18,12,12
AT2G09640,2.9,0.00603705702715285,True,1.53605290024021,0.020909992707674,9,5,6,9,3,3,3,1
F4IG73,0.607404489956676,0.00545801218770081,True,-0.719270521886948,0.0190352619681398,2268,1821,1625,1997,2967,3932,3047,2749
AT2G45660,0.137301587301587,0.00263306200229274,True,-2.86457979075055,0.00956872829047029,55,30,52,36,263,479,250,268
AT2G45670,0.621394669587441,0.000527821750697433,True,-0.686418229019415,0.0020109228091177,1377,1265,1152,1312,1824,2336,2028,2029
AT2G46130,2.50793650793651,0.00134665148116642,True,1.32650082467719,0.00501892451296897,36,46,33,43,15,10,24,14
O82339,1.70833333333333,0.00219987737621596,True,0.772589503896927,0.00805775055205381,68,61,78,80,39,50,33,46
AT2G46420,1.63128491620112,0.00426292294513519,True,0.706008781615761,0.0151118743865724,335,234,315,284,204,189,178,145
Q9ZPY6,0.526760563380282,0.00151337795684503,True,-0.924780754504408,0.00562196200340718,31,41,66,49,90,93,88,84
AT2G46570,2.12837837837838,0.00273851632139777,True,1.08975465275833,0.00992773740384406,66,63,93,93,35,42,39,32
Q9ZNR0,0.309644670050761,0.00758401103154815,True,-1.69131448189349,0.0258576361790131,10,15,17,19,40,68,31,58
AT2G09745,0.391304347826087,0.00768036015729034,True,-1.3536369546147,0.0261653077169217,2,2,3,2,6,8,4,5
Q8GYY5,0.662305295950156,0.00090740762126118,True,-0.594431700478561,0.00342208034338476,255,237,265,306,375,423,437,370
AT2G46790,6.21538461538462,0.000493552035852218,True,2.63584366972334,0.0018828727148835,404,285,255,268,17,34,58,86
AT2G46830,0.480690462258631,0.00105393769925954,True,-1.05681991672607,0.00395943129956475,1542,1252,2088,1690,2831,3997,3569,3275
AT2G46940,0.413186813186813,0.00973548500934585,True,-1.27513388340842,0.0324282702109865,43,43,32,70,110,138,70,137
AT2G47010,0.360294117647059,0.00145528945866169,True,-1.47275299713513,0.00541262781509627,17,10,9,13,34,26,33,43
AT2G47130,1.64242424242424,0.00709966736528123,True,0.715826827108056,0.0242957254563789,377,331,255,392,198,239,207,181
AT2G47180,2.22360248447205,0.00482106800508508,True,1.15289889914964,0.0169380057414095,1950,1712,1149,1991,782,899,496,882
AT2G47200,2.31632653061224,0.00709463211425776,True,1.21183864317571,0.0242833452046653,198,258,160,292,89,119,118,66
A0A1P8B2A8,0,0.010495797595236,True,-∞,0.0347429609398556,0,0,0,0,2,4,4,1
AT2G47270,0.481099656357388,0.00448215575258448,True,-1.05559232596332,0.015836611363829,156,121,108,175,275,380,242,267
AT2G47550,0.514181152790485,0.00791990610286697,True,-0.959651365450979,0.026909145467714,189,135,79,159,250,340,278,225
AT2G47730,1.95878094348435,0.00376605932492158,True,0.969956065589399,0.0134535214879015,9728,9566,6074,8182,3825,4903,4674,3726
AT2G47770,3.44444444444444,0.00501241823730636,True,1.78427130894456,0.0175778376301526,11,18,18,15,10,3,4,1
Q7DM58,0.587041884816754,0.00154992225256434,True,-0.768464653116488,0.005752105309506,767,772,507,645,1029,1259,1058,1238
AT2G47950,0.266666666666667,0.00734397455425428,True,-1.90689059560852,0.0250854151017258,4,3,1,0,7,10,8,5
AT2G48130,1.86672428694901,0.0123437315557644,True,0.90050885888441,0.0402628456362909,2715,2924,1856,3304,951,1642,1763,1429
AT4G00080,2.70550847457627,0.0057971752159669,True,1.43589976034088,0.0201259314266347,379,325,202,371,171,142,106,53
O23066,2.05283757338552,0.0119677867317456,True,1.03761948163965,0.0391633532954219,844,1425,1550,1426,422,555,908,670
AT4G00430,1.5207119231375,0.000796748451491469,True,0.604746881251886,0.0030140438826323,2401,2332,2435,2487,1419,1778,1835,1317
AT4G00670,3.68996960486322,0.000362822406106078,True,1.88360893252044,0.00139236349440036,366,236,294,318,83,93,111,42
AT4G00910,4.04615384615385,0.0009855779958301,True,2.01655117626385,0.00370912492235621,68,49,87,59,16,12,21,16
F4JI12,2.5,0.0104017209354641,True,1.32192809488736,0.0344698484080541,6,5,3,6,3,2,1,2
Q9M135,2.51282051282051,0.00758065118085072,True,1.32930762525296,0.0258538991397877,28,15,26,29,7,13,6,13
AT4G01390,2.35260115606936,0.00111537630878056,True,1.23425675662952,0.00418382122744028,343,330,237,311,102,122,111,184
AT4G01630,0.0843833524245895,0.00120159254869923,True,-3.56689778495916,0.00449786560729082,78,62,26,55,586,954,603,476
AT4G01870,2.51422764227642,0.000563979140656201,True,1.33011527963713,0.00214486106306613,271,343,274,349,169,108,132,83
Q9ZST4,1.71175166297118,0.00174502140773636,True,0.775473414012699,0.00645170211199559,422,338,384,400,247,270,227,158
AT4G02280,2.69784172661871,0.00273298892520701,True,1.43180571265974,0.00990874778364473,168,187,145,250,75,91,60,52
AT4G02320,4.66666666666667,0.00265854025558254,True,2.22239242133645,0.00965517344040376,4,4,3,3,1,0,0,2
AT4G02380,1.78797145769623,0.002916237870211,True,0.838323706225494,0.0105496929478587,1341,1163,1305,1453,566,851,971,555
AT4G02520,2.80386266094421,0.0010249088234906,True,1.4874156848595,0.00385206517227237,1551,1712,1239,2031,545,549,768,468
AT4G02700,2.88372093023256,0.0137255824977944,True,1.52793155568478,0.0442894996740848,38,31,15,40,15,8,11,9
AT4G02920,1.57907159716758,0.00496975283455647,True,0.659076586357658,0.0174335693270783,906,989,1188,931,491,623,762,666
P33487,1.68727915194346,0.0104261349986836,True,0.754698680091229,0.03453405233226,275,228,177,275,156,166,134,110
AT4G03070,3.40816326530612,0.000177974478584142,True,1.76899444835884,0.000688468057496881,36,42,50,39,9,14,17,9
AT4G03540,2.53731343283582,0.0151006492036032,True,1.34330174567993,0.0482899424130907,176,201,159,314,65,65,130,75
AT4G04745,2.68670886075949,0.0123768870206091,True,1.42583999537594,0.0403594654135443,275,265,135,174,61,65,126,64
AT4G04830,1.89581517000872,0.00141558261971664,True,0.922818317448243,0.00526837841806772,1166,947,1007,1229,753,533,449,559
AT4G04840,3.27374301675978,0.0117784406660826,True,1.71094107715799,0.0386285952044914,88,183,205,110,51,41,53,34
F4JGK7,0.507177033492823,0.000116236895027599,True,-0.979438677517684,0.00045102021488512,32,22,26,26,51,56,47,55
Q9M0Y3,0.466666666666667,0.00148500439758714,True,-1.09953567355091,0.00551895223669928,84,55,53,67,160,155,128,112
AT4G05150,0.543480105200645,0.0113699361255275,True,-0.879700870405159,0.0373854847920176,1722,1679,1180,1825,2231,3864,2682,3010
AT4G05390,1.89175977653631,0.00301423706016424,True,0.919728900937758,0.010883527258441,814,629,573,693,455,355,371,251
Q9ZPG2,0.259398496240602,0.00541382158849535,True,-1.94675797872302,0.0189042351472715,16,19,18,16,61,96,40,69
AT4G08230,1.74043715846995,0.00791440420029188,True,0.799449723972258,0.0268931187851235,543,456,354,558,261,339,262,236
Q9SUF5,3.33333333333333,0.000116268372397199,True,1.73696559416621,0.000451091266569226,13,10,13,14,3,3,5,4
AT4G08390,1.550576184379,0.00951544631648948,True,0.63280441155235,0.031781850428501,1310,1071,1178,1285,983,798,840,503
Q9LDN9,0.497955607476636,0.00898895989915616,True,-1.00591096248961,0.0301822563764101,579,445,294,387,948,1071,770,635
AT4G09300,7.36,0.00423536432939065,True,2.87970576628229,0.0150266182720909,42,34,36,72,4,8,5,8
AT4G09970,0.554838709677419,0.00590538153340336,True,-0.84985965057214,0.0204725470097608,20,16,24,26,40,30,47,38
AT4G10040,2.70022371364653,0.000365038223829828,True,1.4330789395717,0.00140039633018224,700,632,465,617,213,245,259,177
Q9ZSA8,5.75,0.00784148757755232,True,2.52356195605701,0.0266691530059656,95,103,102,206,17,26,18,27
AT4G11020,18,0.00250901019336069,True,4.16992500144231,0.00913972752590762,11,11,4,10,1,0,1,0
AT4G11050,2.29556650246305,0.00543147244057174,True,1.1988502274691,0.0189504184072168,151,113,88,114,70,60,37,36
Q9SUT0,0,0.00202236774054265,True,-∞,0.00743538614942294,0,0,0,0,2,1,1,2
Q9SUS9,0.510912449542749,0.00129490948965549,True,-0.968852004178613,0.00483713355152382,6270,5010,5133,5990,12148,12245,8412,11044
AT4G11470,0.108108108108108,0.013687534962473,True,-3.20945336562895,0.0441792108228214,3,1,0,0,4,8,10,15
F4JP36,0.48780487804878,0.0106346797308552,True,-1.03562390973072,0.035148352572089,8,2,5,5,11,12,9,9
AT4G11880,0.34180790960452,0.000859982581837393,True,-1.5487423128084,0.00324787513435987,76,49,54,63,181,218,130,179
Q9SZ77,0.6507747318236,0.00411680069939302,True,-0.619769859519971,0.0146332426146492,144,129,102,171,191,227,215,206
Q9STH1,9.93972939729397,0.000211355412444547,True,3.31320657588252,0.000816306971161659,2638,2045,1562,1836,202,219,173,219
Q9SU39,0.634703196347032,0.0122509085237503,True,-0.655845986877666,0.0399981539775809,38,31,34,36,57,69,49,44
AT4G12530,9,0.00131073191803921,True,3.16992500144231,0.00489090579131555,3,2,2,2,1,0,0,0
AT4G12690,0.590381426202322,0.00554792907899837,True,-0.760280760933687,0.019331144727412,91,93,92,80,119,186,159,139
AT4G13030,0.373821199547341,0.00270939928821923,True,-1.41957970768077,0.00983258536309365,238,215,223,315,552,880,524,695
Q9SVQ9,2.07536466774716,0.00410184697682303,True,1.05336485844805,0.014581602108312,614,672,496,779,338,303,402,191
AT4G13280,0.18042226487524,0.00796233316240125,True,-2.47055071060087,0.0270425712539841,26,18,16,34,154,172,51,144
AT4G13310,3.06285714285714,0.0128808212267493,True,1.61487807862544,0.0418117192677294,133,68,144,191,56,47,34,38
AT4G13345,0.45959595959596,0.00224875645145595,True,-1.12156197988091,0.00823150572006236,15,14,32,30,53,44,48,53
AT4G13420,4.48148148148148,0.000850656942452899,True,2.16397573511113,0.00321336363421403,30,32,21,38,3,10,6,8
AT4G13505,0.531468531468531,0.00962729479115576,True,-0.911943823334804,0.0321116018433196,22,24,16,14,36,46,33,28
O23267,0.126262626262626,1.47916679593685E-06,True,-2.98550043030489,5.7787015692575E-06,5,7,6,7,49,55,44,50
Q94AR4,0.582760444209413,0.00137410162994422,True,-0.779025139378604,0.00511733370055968,252,253,288,309,493,552,402,444
Q9FPH0,0.305084745762712,0.00398922188271267,True,-1.71271804791953,0.0142003865086235,17,25,7,5,37,58,37,45
Q9SUL7,1.93959731543624,0.000556745872784203,True,0.955757162038517,0.00211829284767711,154,154,116,154,68,85,79,66
AT4G14630,0.0829596412556054,0.0139099395440463,True,-3.59144653429135,0.0447999951737276,10,18,2,7,109,175,33,129
AT4G14640,0.558558558558559,0.00902824666623059,True,-0.840219555963231,0.0302963552672275,48,48,30,60,79,96,94,64
AT4G15230,0.447654656696125,0.0149826989644375,True,-1.15954190099832,0.0479575141927838,399,370,184,364,425,871,736,910
AT4G15233,0.5372460496614,0.00136916960267741,True,-0.896345125247075,0.00510007489964487,68,56,46,68,128,106,116,93
AT4G15258,0.333333333333333,0.00443649291992188,True,-1.58496250072116,0.0156833595153078,1,1,3,2,4,5,5,7
AT4G15396,0.561224489795918,0.0100782128049497,True,-0.833350130590549,0.0334787402679064,55,42,57,66,105,102,117,68
AT4G15430,0.508108108108108,0.00131747604510268,True,-0.976792608838675,0.00491339547810037,296,260,313,353,461,667,667,610
AT4G15550,3.5,0.00130412202992125,True,1.8073549220576,0.00486836227818282,223,334,372,401,121,60,121,78
AT4G16000,0.285714285714286,0.00422776654120582,True,-1.8073549220576,0.0150027692630548,6,1,7,2,18,15,10,13
F4JLQ8,0.166666666666667,0.00823735414510818,True,-2.58496250072116,0.0278978132476347,1,1,2,0,8,8,3,5
AT4G16480,0.525188916876574,0.00178237991460151,True,-0.929091623698294,0.00658414023008914,112,85,99,121,212,237,172,173
AT4G16670,1.6728624535316,0.0137365063874282,True,0.742318828660413,0.0443164013037725,102,106,95,147,77,70,72,50
