,FC.avg,log2FC,p.value,FDR,is.DEP,C61,C62,C63,C64,I891,I892,I893,I894
Q5BPU6, ∞, ∞, 0.0369009, 0.1965426,TRUE,9.52117895808025E-08,2.12229851295849E-07,4.23858350777754E-07,9.60108453850947E-08,0,0,0,0
Q8GYM1, 0.4825346,-1.0512957, 0.0114196, 0.122177,TRUE,1.4472192016282E-05,1.93129164679223E-05,1.13382108833049E-05,1.78580172416276E-05,2.97620266574923E-05,4.1135342303466E-05,3.78707539295666E-05,2.17537819938805E-05
Q9ZVA5, 0.3948385,-1.3406654, 0.0155251, 0.1352092,TRUE,1.88519343369989E-05,1.86762269140347E-05,1.17620692340827E-05,1.2193377363907E-05,4.19580865110213E-05,5.49328217010869E-05,2.22415538951423E-05,3.65859060806171E-05
B6EXY6, 0.4218434,-1.2452204, 0.006666, 0.1014079,TRUE,7.99779032478741E-06,7.42804479535471E-06,6.25191067397187E-06,9.88911707466475E-06,2.41190735909341E-05,1.28547944698331E-05,2.16404308168952E-05,1.62164556681654E-05
O64538, 3.7736914, 1.9159764, 0.0263235, 0.1676502,TRUE,2.85635368742407E-07,4.24459702591698E-07,5.29822938472192E-07,5.76065072310568E-07,0,8.56986297988876E-08,0,3.95523308979645E-07
A0A1P8ANS8,0,-∞, 0.0243352, 0.1642769,TRUE,0,0,0,0,9.10153720412609E-08,0,1.00187179707848E-07,9.88808272449112E-08
Q9M040, 2.3390628, 1.2259306, 0.005372, 0.0925831,TRUE,1.04732968538883E-06,1.06114925647924E-06,1.27157505233326E-06,1.53617352616152E-06,6.37107604288826E-07,1.71397259597775E-07,6.01123078247089E-07,6.92165790714378E-07
Q9SDW0, 3.3566541, 1.7470239, 0.0016994, 0.0656666,TRUE,2.38029473952006E-06,1.59172388471887E-06,2.7550792800554E-06,2.49628198001246E-06,5.46092232247565E-07,5.14191778793326E-07,5.00935898539241E-07,1.18656992693893E-06
Q9M020, 2.5793571, 1.3670115, 0.0094097, 0.1138104,TRUE,1.58051570704132E-05,1.74028478062596E-05,8.79506077863839E-06,1.20013556731368E-05,2.73046116123783E-06,4.88482189853659E-06,5.51029488393165E-06,7.81158535234798E-06
A0A1P8BFF1, 0.4504778,-1.1504722, 0.037564, 0.1984673,TRUE,1.33296505413123E-06,2.12229851295849E-07,6.3578752616663E-07,7.68086763080758E-07,1.45624595266017E-06,1.71397259597775E-06,1.10205897678633E-06,2.27425902663296E-06
Q9LZX2, 2.1164687, 1.0816592, 0.0007457, 0.0529274,TRUE,2.38981591847814E-05,1.92068015422743E-05,2.25704571789154E-05,2.21785052839569E-05,1.16499676212814E-05,6.59879449451434E-06,9.41759489253773E-06,1.38433158142876E-05
Q9LZW0, 5.1641006, 2.3685171, 0.0035378, 0.0805242,TRUE,1.90423579161605E-07,2.12229851295849E-07,3.17893763083315E-07,1.92021690770189E-07,9.10153720412609E-08,8.56986297988876E-08,0,0
A0A1P8BF18, 2.0878494, 1.0620177, 0.0017185, 0.0656525,TRUE,9.17841651558936E-05,9.87929957782177E-05,6.27310359151075E-05,8.25693270311814E-05,3.44948260036379E-05,4.06211505246727E-05,3.99746847034314E-05,4.57818230143939E-05
Q93WK5, 7.739397, 2.9522212, 0.0000637, 0.0312352,TRUE,5.79839798547087E-05,4.94495553519328E-05,7.16320612814404E-05,6.61514724703302E-05,4.82381471818683E-06,4.1135342303466E-06,7.91478719692001E-06,1.48321240867367E-05
A0A178URA3, 2.868634, 1.5203639, 0.0352286, 0.1921899,TRUE,9.52117895808025E-07,5.30574628239622E-07,1.16561046463882E-06,1.44016268077642E-06,9.10153720412609E-08,3.4279451919555E-07,2.00374359415696E-07,7.9104661795929E-07
Q9LZS0, 0.3642999,-1.4568014, 0.0271173, 0.1700551,TRUE,1.90423579161605E-06,2.44064328990226E-06,2.11929175388877E-06,2.40027113462737E-06,7.55427587942466E-06,2.14246574497219E-06,7.71441283750431E-06,6.92165790714378E-06
A0A1P8BH36, 0.183314,-2.4476112, 0.0008286, 0.055044,TRUE,9.52117895808025E-08,2.12229851295849E-07,6.3578752616663E-07,2.88032536155284E-07,1.82030744082522E-06,1.11408218738554E-06,1.90355641444912E-06,1.87873571765331E-06
F4KI56, 2.4582705, 1.2976437, 0.0457693, 0.2181077,TRUE,1.04732968538883E-05,6.0485507619317E-06,6.25191067397187E-06,6.14469410464606E-06,1.72929206878396E-06,6.85589038391101E-06,1.10205897678633E-06,2.07649737214314E-06
Q9FF79, 2.4870416, 1.3144306, 0.0023952, 0.071623,TRUE,0.000198611793065554,0.000268046302186657,0.000209703919047294,0.000302914217189974,8.90130338563532E-05,5.98176435996235E-05,0.000113211513069868,0.000131709261890222
Q9FLC8, 0.3716148,-1.4281203, 0.0253655, 0.1652554,TRUE,1.90423579161605E-07,0,2.11929175388877E-07,2.88032536155284E-07,3.64061488165044E-07,5.99890408592213E-07,3.00561539123545E-07,5.93284963469467E-07
Q9FLC0, 0.267677,-1.9014351, 0.0036907, 0.0811298,TRUE,9.52117895808025E-08,0,1.05964587694438E-07,0,1.82030744082522E-07,1.71397259597775E-07,2.00374359415696E-07,1.97761654489822E-07
O82132, 0.4697755,-1.0899565, 0.0007896, 0.0539179,TRUE,6.95046063939858E-06,1.02931477878487E-05,8.79506077863839E-06,8.83299777542871E-06,1.69288591996745E-05,1.66255341809842E-05,1.79335051677048E-05,2.27425902663296E-05
F4JZB9, 0.2368811,-2.0777649, 0.0187914, 0.1471242,TRUE,0,2.12229851295849E-07,2.11929175388877E-07,0,4.55076860206305E-07,3.4279451919555E-07,3.00561539123545E-07,6.92165790714378E-07
Q9LHS8, 2.0597666, 1.0424809, 0.0473152, 0.221984,TRUE,9.52117895808025E-07,1.06114925647924E-06,1.27157505233326E-06,6.72075917695663E-07,3.64061488165044E-07,8.56986297988876E-07,6.01123078247089E-07,9.88808272449112E-08
AT5G01205, 0.2533697,-1.9806839, 0.0267376, 0.1686544,TRUE,9.52117895808025E-08,0,0,0,9.10153720412609E-08,8.56986297988876E-08,1.00187179707848E-07,9.88808272449112E-08
Q9C5R8, 2.1923167, 1.1324562, 0.0485382, 0.2243269,TRUE,2.18034998140038E-05,3.56546150177026E-05,6.02938503981354E-05,3.12995355955409E-05,1.74749514319221E-05,1.63684382915875E-05,1.75327564488734E-05,1.66119789771451E-05
A0A178UA82, 0.3590852,-1.477602, 0.0439512, 0.2138648,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,0,2.73046116123783E-07,8.56986297988876E-08,2.00374359415696E-07,2.96642481734734E-07
Q9FL48, 2.5113447, 1.3284601, 0.0101269, 0.1172793,TRUE,3.14198905616648E-05,3.91564075640841E-05,6.43205047305241E-05,4.77173901563921E-05,1.32882443180241E-05,1.61970410319898E-05,2.42452974892993E-05,1.89851188310229E-05
Q8GZ53, 2.2033276, 1.139684, 0.0138793, 0.1299382,TRUE,1.09493558017923E-05,1.45377448137657E-05,1.981537789886E-05,2.2274516129342E-05,7.9183373675897E-06,5.91320545612324E-06,9.81834361136912E-06,7.0205387343887E-06
Q39112, 0.3044956,-1.7155069, 0.0432776, 0.2120022,TRUE,5.71270737484815E-07,4.24459702591698E-07,5.29822938472192E-07,3.84043381540379E-07,2.093353556949E-06,2.48526026416774E-06,9.01684617370634E-07,7.9104661795929E-07
A0A178U9K3, 2.6156822, 1.3871873, 0.0446129, 0.2149131,TRUE,1.80902400203525E-06,2.22841343860641E-06,7.41752113861069E-07,2.68830367078265E-06,1.09218446449513E-06,7.71287668189988E-07,2.00374359415696E-07,7.9104661795929E-07
Q9FLS0, 4.6482465, 2.2166866, 0.0246669, 0.1641536,TRUE,8.56906106227222E-07,7.42804479535471E-07,2.11929175388877E-06,1.34415183539133E-06,5.46092232247565E-07,3.4279451919555E-07,2.00374359415696E-07,0
Q9FLR1, 50.1078055, 5.6469635, 0.0488212, 0.2247491,TRUE,0,8.48919405183396E-07,1.69543340311101E-06,2.01622775308699E-06,9.10153720412609E-08,0,0,0
Q9SD85, 0.4868044,-1.0385858, 0.0147312, 0.1329311,TRUE,4.57016589987852E-05,5.01923598314683E-05,1.45171485141381E-05,2.20824944385718E-05,6.95357442395233E-05,6.43596709789646E-05,5.6104820636395E-05,8.21699674405212E-05
Q8L7B4, 2.6452709, 1.4034155, 0.0101043, 0.1173696,TRUE,2.66593010826247E-05,3.0879443363546E-05,2.03452008373322E-05,4.41649888771436E-05,9.64762943637366E-06,1.01124383162687E-05,1.34250820808517E-05,1.29533883690834E-05
Q9FNP0, 2.1000943, 1.0704541, 0.0289995, 0.175218,TRUE,4.47495411029772E-06,6.0485507619317E-06,2.54315010466652E-06,4.03245550617398E-06,2.18436892899026E-06,1.28547944698331E-06,1.90355641444912E-06,2.76866316285751E-06
Q9LXC2, 0.22025,-2.1827862, 0.0295241, 0.1765683,TRUE,1.90423579161605E-07,2.12229851295849E-07,0,9.60108453850947E-08,9.10153720412609E-07,2.57095889396663E-07,7.01310257954937E-07,3.95523308979645E-07
Q9FIB2, 0.4134202,-1.2743191, 0.0078788, 0.1084226,TRUE,1.23775326455043E-06,2.12229851295849E-07,1.48350422772214E-06,1.24814099000623E-06,3.00350727736161E-06,2.22816437477108E-06,2.9054282115276E-06,1.97761654489822E-06
Q8LD63, 2.7714467, 1.4706393, 0.0253944, 0.1652443,TRUE,1.71381221245444E-06,1.27337910777509E-06,2.11929175388877E-06,2.59229282539756E-06,3.64061488165044E-07,5.14191778793326E-07,1.60299487532557E-06,2.96642481734734E-07
F4KFG5, 0.4082585,-1.2924451, 0.0000982, 0.0322933,TRUE,2.24699823410694E-05,1.55988940702449E-05,1.5470829803388E-05,1.45936484985344E-05,4.42334708120528E-05,3.6593314924125E-05,4.05758077816785E-05,4.54851805326592E-05
Q9LX16, 7.0907117, 2.8259304, 0.0377745, 0.1986458,TRUE,3.8084715832321E-07,6.36689553887547E-07,1.05964587694438E-07,2.88032536155284E-07,0,0,1.00187179707848E-07,9.88808272449112E-08
AT5G01775, 0.3434366,-1.5418845, 0.0251725, 0.1649545,TRUE,2.85635368742407E-07,1.06114925647924E-07,7.41752113861069E-07,4.80054226925474E-07,1.6382766967427E-06,1.3711780767822E-06,6.01123078247089E-07,1.08768909969402E-06
Q94FL9, 0.4953043,-1.0136128, 0.0027149, 0.0741906,TRUE,1.6852486755802E-05,1.15665268956238E-05,2.23585280035265E-05,1.36335400446834E-05,3.57690412122155E-05,2.6652273867454E-05,3.6969069312196E-05,3.06530564459225E-05
P29830, 104.9201176, 6.7131475, 0.0000507, 0.0333661,TRUE,0.000118253042659357,0.000122350509272057,0.000121011559147049,0.00017205143493009,2.73046116123783E-07,1.62827396617886E-06,1.60299487532557E-06,1.58209323591858E-06
O81822, 14.3393571, 3.8419084, 0.0009292, 0.0565724,TRUE,8.45480691477526E-05,8.04351136411268E-05,3.83591807453867E-05,7.26802099565167E-05,2.00233818490774E-06,3.34224656215662E-06,4.70879744626886E-06,9.19591693377674E-06
Q84WM9, 2.9155797, 1.5437828, 0.0002232, 0.0415091,TRUE,7.78832438770964E-05,7.67210912434494E-05,6.16713900381631E-05,6.11589085103053E-05,2.41190735909341E-05,1.3711780767822E-05,2.8352971857321E-05,2.8972082382759E-05
A0A178UBW5, 0.2496133,-2.0022332, 0.0054481, 0.0931219,TRUE,7.6169431664642E-07,8.48919405183396E-07,2.11929175388877E-07,7.68086763080758E-07,3.18553802144413E-06,1.62827396617886E-06,2.10393077386481E-06,3.46082895357189E-06
Q94CL4, 0.2217324,-2.1731086, 0.0028102, 0.0750465,TRUE,5.71270737484815E-07,8.48919405183396E-07,5.29822938472192E-07,4.80054226925474E-07,2.54843041715531E-06,2.22816437477108E-06,4.00748718831393E-06,2.17537819938805E-06
AT5G02105,0,-∞, 0.0248967, 0.1643048,TRUE,0,0,0,0,0,8.56986297988876E-08,1.00187179707848E-07,9.88808272449112E-08
Q9LY94, ∞, ∞, 0, 0.0002852,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
A0A178U7B6, 2.2116488, 1.1451223, 0.008961, 0.1115858,TRUE,2.09465937077765E-06,2.75898806684604E-06,2.22525634158321E-06,3.26436874309322E-06,9.10153720412609E-07,6.85589038391101E-07,1.20224615649418E-06,1.87873571765331E-06
A0A1P8BB23, 7.4287076, 2.8931112, 0.0152629, 0.1347969,TRUE,4.76058947904012E-07,4.24459702591698E-07,4.23858350777754E-07,9.60108453850947E-08,9.10153720412609E-08,0,1.00187179707848E-07,0
Q9LXF3, 5.087455, 2.3469441, 0.0001894, 0.0412052,TRUE,2.18987116035846E-05,2.6740961263277E-05,1.6424511092638E-05,2.24665378201122E-05,3.27655339348539E-06,5.57041093692769E-06,4.00748718831393E-06,4.35075639877609E-06
Q9LXE7, 7.6163348, 2.9290969, 0.028269, 0.1729743,TRUE,3.8084715832321E-07,5.30574628239622E-07,1.05964587694438E-07,2.88032536155284E-07,0,1.71397259597775E-07,0,0
Q39057, 0.2293202,-2.1245647, 0.0012054, 0.0608827,TRUE,6.66482527065617E-07,5.30574628239622E-07,1.05964587694438E-06,2.88032536155284E-07,2.73046116123783E-06,3.68504108135217E-06,2.60486667240405E-06,2.07649737214314E-06
P18612, 0.482624,-1.0510284, 0.0255527, 0.1653962,TRUE,2.84683250846599E-05,2.54675821555019E-05,2.78686865636373E-05,2.54428740270501E-05,5.80678073623245E-05,2.78520546846385E-05,6.37190462941914E-05,7.25785271977648E-05
F4KFK3, 0.139618,-2.8404431, 0.0434989, 0.2126227,TRUE,1.90423579161605E-07,3.18344776943773E-07,0,0,1.82030744082522E-07,7.71287668189988E-07,1.60299487532557E-06,1.08768909969402E-06
F4KGY6, 0.4922702,-1.0224776, 0.0149347, 0.1335602,TRUE,1.94232050744837E-05,2.55736970811498E-05,6.38966463797464E-05,3.22596440493918E-05,6.9080667379317E-05,7.12155613628756E-05,8.34559206966375E-05,6.29870869550084E-05
Q9FKP1, 0.1910355,-2.3880873, 0.0006037, 0.0501045,TRUE,2.85635368742407E-07,2.12229851295849E-07,2.11929175388877E-07,5.76065072310568E-07,1.45624595266017E-06,1.88536985557553E-06,2.10393077386481E-06,1.28545075418385E-06
Q9FJG5, 2.4736604, 1.3066475, 0.0031808, 0.0789258,TRUE,1.14254147496963E-06,1.06114925647924E-06,9.53681289249946E-07,1.53617352616152E-06,5.46092232247565E-07,2.57095889396663E-07,5.00935898539241E-07,5.93284963469467E-07
Q9FK42, 2.4409098, 1.287419, 0.0442772, 0.2144834,TRUE,1.04732968538883E-06,9.5503433083132E-07,8.47716701555507E-07,1.53617352616152E-06,1.82030744082522E-07,5.14191778793326E-07,1.00187179707848E-06,9.88808272449112E-08
Q8LBI9, 0.2688308,-1.8952297, 0.000052, 0.03189,TRUE,6.28397811233296E-06,5.1996313567483E-06,4.34454809547197E-06,4.41649888771436E-06,2.22077507780677E-05,1.62827396617886E-05,1.76329436285813E-05,1.91828804855128E-05
Q3E9D5, 2.1424866, 1.0992862, 0.0032645, 0.0796119,TRUE,5.99834274359056E-06,4.88128657980453E-06,8.26523784016619E-06,7.10480255849701E-06,3.27655339348539E-06,2.99945204296107E-06,3.30617693035899E-06,2.6697823356126E-06
F4K2L4, ∞, ∞, 0.0244628, 0.164234,TRUE,9.52117895808025E-08,0,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
Q9SCV5, 0.204247,-2.2916134, 0.0007865, 0.0539799,TRUE,9.52117895808025E-08,1.06114925647924E-07,4.23858350777754E-07,2.88032536155284E-07,1.09218446449513E-06,1.28547944698331E-06,1.30243333620203E-06,7.9104661795929E-07
O23115, 2.1684852, 1.1166876, 0.0445283, 0.2150049,TRUE,2.09465937077765E-06,3.82013732332528E-06,1.69543340311101E-06,2.59229282539756E-06,1.82030744082522E-06,5.99890408592213E-07,8.01497437662785E-07,1.48321240867367E-06
Q5XV37, 2.4695785, 1.3042648, 0.0300593, 0.1781106,TRUE,3.8084715832321E-07,5.30574628239622E-07,6.3578752616663E-07,5.76065072310568E-07,3.64061488165044E-07,0,1.00187179707848E-07,3.95523308979645E-07
A0A384L1G6, 2.0058274, 1.0041974, 0.0002168, 0.0411845,TRUE,0.000131106634252765,0.000117681452543548,0.000101620039598966,0.000131054803950654,5.80678073623245E-05,5.23618628071203E-05,6.59231642477641E-05,6.36792527457228E-05
AT5G03375, ∞, ∞, 0.0453583, 0.2170694,TRUE,1.90423579161605E-07,1.06114925647924E-07,0,9.60108453850947E-08,0,0,0,0
Q9C568, 0.1424832,-2.8111358, 0.0118633, 0.1231156,TRUE,0,0,1.05964587694438E-07,0,2.73046116123783E-07,1.71397259597775E-07,2.00374359415696E-07,9.88808272449112E-08
Q9FMQ5, ∞, ∞, 0.0423111, 0.210072,TRUE,0,1.06114925647924E-07,1.05964587694438E-07,1.92021690770189E-07,0,0,0,0
Q39152, 0.3830968,-1.3842192, 0.0075128, 0.1062591,TRUE,1.75189692828677E-05,1.89945716909785E-05,2.00273070742489E-05,2.19864835931867E-05,5.97060840590672E-05,2.75092601654429E-05,6.05130565435403E-05,5.72519989748036E-05
F4K9X6, 0.2922194,-1.7748763, 0.007481, 0.106199,TRUE,4.76058947904012E-07,6.36689553887547E-07,3.17893763083315E-07,0,1.27421520857765E-06,1.62827396617886E-06,1.20224615649418E-06,7.9104661795929E-07
Q9FNK0,0,-∞, 0.0248967, 0.1643048,TRUE,0,0,0,0,0,8.56986297988876E-08,1.00187179707848E-07,9.88808272449112E-08
Q9FFC2, 2.1447784, 1.1008286, 0.01759, 0.1427308,TRUE,4.95101305820173E-06,4.7751716541566E-06,8.26523784016619E-06,8.35294354850324E-06,2.27538430103152E-06,3.4279451919555E-06,4.10767436802178E-06,2.47202068112278E-06
Q9FMX3, ∞, ∞, 0.0244032, 0.1642431,TRUE,0,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
F4KEA4, 0.4012696,-1.3173562, 0.0274003, 0.1705608,TRUE,2.85635368742407E-07,2.12229851295849E-07,4.23858350777754E-07,3.84043381540379E-07,7.28122976330087E-07,1.02838355758665E-06,1.10205897678633E-06,3.95523308979645E-07
B3H6V9, 0.0793523,-3.655585, 0.0021126, 0.0695741,TRUE,9.52117895808025E-08,0,0,0,2.73046116123783E-07,4.28493148994438E-07,3.00561539123545E-07,1.97761654489822E-07
A0A178U9Q7, 2.3256102, 1.2176093, 0.0006173, 0.0509187,TRUE,9.38788245266712E-05,0.000114922464476702,8.2652378401662E-05,0.000119245469968288,4.64178397410431E-05,3.75359998519128E-05,4.49840436888238E-05,4.76605587320472E-05
Q6LA42, 0.3767284,-1.4084033, 0.0049185, 0.0897575,TRUE,3.9988951623937E-06,4.03236717462113E-06,1.58946881541658E-06,3.45639043386341E-06,9.10153720412609E-06,1.15693150228498E-05,7.61422565779646E-06,6.42725377091923E-06
O82122, 0.0834091,-3.5836512, 0.0017738, 0.0657173,TRUE,1.90423579161605E-07,2.12229851295849E-07,1.48350422772214E-06,7.68086763080758E-07,9.28356794820861E-06,4.1135342303466E-06,1.01189051504927E-05,8.30598948857254E-06
O49195, 0.067828,-3.8819759, 0.0334034, 0.18766,TRUE,2.57071831868167E-06,3.18344776943773E-06,9.53681289249946E-07,1.53617352616152E-06,2.49382119393055E-05,1.41402739168165E-05,6.05130565435403E-05,2.19515436483703E-05
Q6NKZ8, 0.4802399,-1.0581728, 0.0068007, 0.1020185,TRUE,1.52338863329284E-06,1.37949403342302E-06,3.49683139391647E-06,2.49628198001246E-06,4.186707113898E-06,5.48471230712881E-06,4.00748718831393E-06,4.84516053500065E-06
Q8W1D5, 2.4581459, 1.2975705, 0.0390778, 0.202538,TRUE,2.65640892930439E-05,2.37697433451351E-05,3.42265618253036E-05,5.71264530041313E-05,1.61097208513032E-05,8.74126023948654E-06,1.21226487446496E-05,2.06660928941864E-05
AT5G03965, 4.0786688, 2.0280984, 0.0223386, 0.1579753,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,0,0,0,9.88808272449112E-08
Q8GY54, 0.4719621,-1.0832572, 0.0200249, 0.1505747,TRUE,1.90423579161605E-07,5.30574628239622E-07,4.23858350777754E-07,9.60108453850947E-08,6.37107604288826E-07,5.99890408592213E-07,6.01123078247089E-07,7.9104661795929E-07
AT5G04665, ∞, ∞, 0, 0.0002852,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
Q6IDP7, 2.7896683, 1.4800936, 0.0144812, 0.1319997,TRUE,2.09465937077765E-06,2.44064328990226E-06,4.34454809547197E-06,3.36037958847831E-06,4.55076860206305E-07,9.42684927787764E-07,1.80336923474127E-06,1.18656992693893E-06
Q949R3, ∞, ∞, 0.0273901, 0.1706155,TRUE,2.85635368742407E-07,3.18344776943773E-07,1.27157505233326E-06,8.64097608465852E-07,0,0,0,0
A0A178U9T0, 0.1595196,-2.6481941, 0.0013225, 0.0623607,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,1.92021690770189E-07,6.37107604288826E-07,5.99890408592213E-07,1.10205897678633E-06,7.9104661795929E-07
F4K5X6, 0.1472196,-2.7639588, 0.0000001, 0.0003516,TRUE,3.26576438262153E-05,3.25772821739128E-05,4.63065248224696E-05,4.38769563409883E-05,0.000273865254472154,0.000271493259202876,0.000266097149304045,0.000244235643294931
C0LGU1, 0.1609136,-2.6356417, 0.0325453, 0.1853877,TRUE,1.90423579161605E-07,1.06114925647924E-07,2.11929175388877E-07,2.88032536155284E-07,1.27421520857765E-06,5.99890408592213E-07,8.01497437662785E-07,2.27425902663296E-06
Q9FG42, 0.2299512,-2.1206004, 0.0101126, 0.1173147,TRUE,1.90423579161605E-07,1.06114925647924E-07,0,0,3.64061488165044E-07,4.28493148994438E-07,2.00374359415696E-07,2.96642481734734E-07
F4K8L9, ∞, ∞, 0.0019927, 0.0691715,TRUE,2.85635368742407E-07,2.12229851295849E-07,1.05964587694438E-07,2.88032536155284E-07,0,0,0,0
Q8W036, 2.2069728, 1.1420689, 0.0318795, 0.1834159,TRUE,1.23775326455043E-06,1.59172388471887E-06,9.53681289249946E-07,1.63218437154661E-06,4.55076860206305E-07,1.19978081718443E-06,6.01123078247089E-07,1.97761654489822E-07
A0A1P8BCV7, 0.1684187,-2.5698754, 0.0221912, 0.1575526,TRUE,6.56961348107537E-06,7.42804479535471E-06,8.37120242786063E-06,8.35294354850324E-06,4.84201779259508E-05,2.85376437230296E-05,7.95486206880315E-05,2.59067767381667E-05
Q9FKN2, 2.4426652, 1.2884561, 0.0432369, 0.2119952,TRUE,8.56906106227222E-07,9.5503433083132E-07,5.29822938472192E-07,1.53617352616152E-06,5.46092232247565E-07,3.4279451919555E-07,5.00935898539241E-07,1.97761654489822E-07
AT5G05785, 2.4929097, 1.3178306, 0.021278, 0.1543181,TRUE,2.85635368742407E-07,2.12229851295849E-07,3.17893763083315E-07,3.84043381540379E-07,1.82030744082522E-07,0,2.00374359415696E-07,9.88808272449112E-08
Q9FKR0, 0.3968181,-1.3334503, 0.042354, 0.2100722,TRUE,6.66482527065617E-07,8.48919405183396E-07,3.17893763083315E-07,5.76065072310568E-07,1.00116909245387E-06,2.48526026416774E-06,1.10205897678633E-06,1.48321240867367E-06
Q9FID8, 2.2189024, 1.1498462, 0.0149049, 0.1334713,TRUE,5.90313095400975E-06,7.10970001841094E-06,4.76840644624973E-06,3.5524012792485E-06,2.093353556949E-06,1.54257533637998E-06,3.50655128977469E-06,2.47202068112278E-06
Q9FID6, 2.2776835, 1.1875673, 0.0072362, 0.1048202,TRUE,7.8073667456258E-06,8.59530897748188E-06,4.55647727086085E-06,6.14469410464606E-06,2.63944578919657E-06,2.99945204296107E-06,2.40449231298836E-06,3.85635226255154E-06
Q9FIC8, ∞, ∞, 0.0386597, 0.2011048,TRUE,0,2.12229851295849E-07,1.05964587694438E-07,1.92021690770189E-07,0,0,0,0
Q9FLY6, 4.4266963, 2.1462304, 0.0234031, 0.1613981,TRUE,4.76058947904012E-07,1.06114925647924E-07,3.17893763083315E-07,3.84043381540379E-07,9.10153720412609E-08,0,1.00187179707848E-07,9.88808272449112E-08
Q9FLE2, 4.1648646, 2.0582696, 0.0477401, 0.2225452,TRUE,4.76058947904012E-07,2.12229851295849E-07,4.23858350777754E-07,9.60108453850947E-08,9.10153720412609E-08,0,1.00187179707848E-07,9.88808272449112E-08
Q9FLM6, 4.5127959, 2.1740215, 0.0358821, 0.194067,TRUE,2.85635368742407E-07,2.12229851295849E-07,5.29822938472192E-07,1.92021690770189E-07,0,1.71397259597775E-07,0,9.88808272449112E-08
Q9FLM1, 0.3928249,-1.3480416, 0.0012775, 0.0618602,TRUE,4.98909777403405E-05,4.31887747387053E-05,5.0757037505636E-05,5.18458565079511E-05,0.000117227799189144,0.000148944218590467,9.06693976356026E-05,0.000141300702132978
Q9FN69, 0.3638927,-1.4584148, 0.0017302, 0.0654533,TRUE,6.66482527065617E-06,4.66905672850868E-06,4.02665433238866E-06,4.22447719694417E-06,1.41073826663954E-05,1.73111232193753E-05,1.18220872055261E-05,1.05802485152055E-05
A0MFL4, 0.4904662,-1.0277744, 0.0032532, 0.0794074,TRUE,3.9988951623937E-06,4.88128657980453E-06,2.7550792800554E-06,4.51250973309945E-06,9.82966018045618E-06,6.85589038391101E-06,9.21722053312203E-06,7.0205387343887E-06
A0A1P8BEK1, 0.3974552,-1.3311359, 0.0077738, 0.108024,TRUE,1.42817684371204E-06,4.24459702591698E-07,2.11929175388877E-06,9.60108453850947E-07,3.36756876552665E-06,3.77073971115105E-06,2.30430513328051E-06,2.96642481734734E-06
Q9FHY0, 0.2782297,-1.8456515, 0.0253576, 0.1652439,TRUE,9.52117895808025E-08,2.12229851295849E-07,0,0,3.64061488165044E-07,3.4279451919555E-07,2.00374359415696E-07,1.97761654489822E-07
F4K1I5, 2.4707474, 1.3049475, 0.0137088, 0.1294654,TRUE,4.76058947904012E-07,6.36689553887547E-07,4.23858350777754E-07,4.80054226925474E-07,2.73046116123783E-07,3.4279451919555E-07,2.00374359415696E-07,0
Q9FJV8, 4.8652521, 2.2825146, 0.0007209, 0.0524124,TRUE,2.53263360284935E-05,2.33452836425434E-05,1.43052193387492E-05,1.96822233039444E-05,2.63944578919657E-06,4.97052052833548E-06,6.51216668101013E-06,2.86754399010242E-06
Q96242, 2.0387873, 1.0277112, 0.0035879, 0.0808464,TRUE,3.62756918302857E-05,4.75394866902702E-05,5.09689666810249E-05,3.57160344832552E-05,2.22077507780677E-05,1.50829588446042E-05,2.74512872399504E-05,1.8886238003778E-05
A0A1P8BDN2, 2.0243046, 1.0174264, 0.0344847, 0.1904038,TRUE,9.23554358933784E-06,1.48560895907094E-05,6.56980443705518E-06,8.25693270311814E-06,4.55076860206305E-06,4.62772600913993E-06,4.60861026656102E-06,5.43844549847012E-06
Q8L8T7, 0.2636409,-1.9233538, 0.0011485, 0.0601477,TRUE,0,2.12229851295849E-07,3.17893763083315E-07,4.80054226925474E-07,9.10153720412609E-07,1.02838355758665E-06,1.10205897678633E-06,7.9104661795929E-07
Q9FMH4, ∞, ∞, 0.0244032, 0.1642431,TRUE,0,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
A0A1P8BFL1, 0.077461,-3.6903857, 0.0322005, 0.1843584,TRUE,0,0,0,9.60108453850947E-08,4.55076860206305E-07,8.56986297988876E-08,5.00935898539241E-07,1.97761654489822E-07
Q3E7L7, 2.9970973, 1.5835659, 0.0308008, 0.1801296,TRUE,2.28508294993926E-06,1.59172388471887E-06,6.3578752616663E-07,1.63218437154661E-06,2.73046116123783E-07,6.85589038391101E-07,3.00561539123545E-07,7.9104661795929E-07
