,FC.avg,log2FC,p.value,FDR,is.DEP,C61,C62,C63,C64,I861,I862,I863,I864
Q96305, 2.246134, 1.167444, 0.0457501, 0.6191531,TRUE,2.38029473952006E-06,1.69783881036679E-06,3.49683139391647E-06,3.36037958847831E-06,1.31890364815344E-06,2.34388506637695E-06,3.15248308482659E-07,8.90481352239185E-07
Q9S702, 2.8625868, 1.5173194, 0.0076425, 0.5205425,TRUE,0.000161098347970718,0.000119060946576971,0.000118044550691604,0.000116077112070579,2.06078695023974E-05,9.89119498011073E-05,3.52027277805636E-05,2.49334778626972E-05
Q9M880, 3.1184159, 1.6408133, 0.0275183, 0.595207,TRUE,6.72195234440466E-05,5.80448643294147E-05,2.19346696527487E-05,4.17647177425162E-05,6.75938119678636E-06,1.9219857544291E-05,2.71113545295087E-05,7.50548568315885E-06
Q9M8S6, 2.1917937, 1.132112, 0.0168478, 0.5659006,TRUE,6.57913466003345E-05,4.60538777311992E-05,9.78053144419666E-05,7.65206437719205E-05,1.82997881181289E-05,3.83459596859269E-05,3.98263696383093E-05,3.4092714628586E-05
AT3G01375, 9.6172138, 3.265619, 0.009096, 0.5242246,TRUE,2.85635368742407E-07,1.06114925647924E-07,3.17893763083315E-07,1.92021690770189E-07,0,9.3755402655078E-08,0,0
Q84TD6, 0.38018,-1.3952454, 0.0000748, 0.1551977,TRUE,5.42707200610574E-06,7.64027464665056E-06,6.25191067397187E-06,8.73698693004362E-06,1.6486295601918E-05,2.10012101947375E-05,1.78640708140174E-05,1.8445685153526E-05
AT3G01485,0,-∞, 0.034004, 0.6057827,TRUE,0,0,0,0,1.64862956019179E-07,9.3755402655078E-08,0,1.27211621748455E-07
AT3G01635, ∞, ∞, 0.0463686, 0.6200571,TRUE,9.52117895808025E-08,0,1.05964587694438E-07,1.92021690770189E-07,0,0,0,0
AT3G02075, ∞, ∞, 0.0244756, 0.590743,TRUE,9.52117895808025E-08,1.06114925647924E-07,0,9.60108453850947E-08,0,0,0,0
Q9C9Z0, 2.2637594, 1.1787206, 0.0049659, 0.4979212,TRUE,2.57071831868167E-06,2.54675821555019E-06,1.69543340311101E-06,1.8242060623168E-06,4.94588868057538E-07,1.12506483186094E-06,1.0508276949422E-06,1.1449045957361E-06
Q9SR86, 0.3569045,-1.4863899, 0.0013688, 0.3584472,TRUE,6.66482527065617E-07,6.36689553887547E-07,7.41752113861069E-07,1.24814099000623E-06,1.97835547223015E-06,2.81266207965234E-06,1.89148985089596E-06,2.5442324349691E-06
A0A1I9LNS3, 2.7857239, 1.4780523, 0.0124111, 0.5505795,TRUE,1.23775326455043E-06,5.30574628239622E-07,1.3775396400277E-06,1.34415183539133E-06,3.29725912038359E-07,3.75021610620312E-07,5.25413847471099E-07,3.81634865245365E-07
Q1PER6, 0.4080651,-1.2931288, 0.0303571, 0.597223,TRUE,5.61749558526735E-06,4.3507119515649E-06,3.28490221852759E-06,1.10412472192859E-05,1.84646510741481E-05,1.96886345575664E-05,8.40662155953759E-06,1.29755854183424E-05
A0A1I9LNH5, 2.9510901, 1.561248, 0.025438, 0.5919876,TRUE,6.66482527065617E-07,5.30574628239622E-07,1.27157505233326E-06,6.72075917695663E-07,3.29725912038359E-07,3.75021610620312E-07,1.0508276949422E-07,2.5442324349691E-07
O82133, 0.4695117,-1.090767, 0.0100291, 0.5314431,TRUE,4.76058947904012E-07,7.42804479535471E-07,5.29822938472192E-07,8.64097608465852E-07,1.81349251621097E-06,1.40633103982617E-06,9.45744925447978E-07,1.39932783923301E-06
Q3EB86, 0.4952135,-1.0138775, 0.0463731, 0.6198095,TRUE,1.42817684371204E-06,2.54675821555019E-06,1.27157505233326E-06,1.8242060623168E-06,4.78102572455621E-06,1.6875972477914E-06,3.99314524078035E-06,3.81634865245365E-06
A0A1I9LQ90, 2.1710516, 1.118394, 0.0088286, 0.5154213,TRUE,1.33296505413123E-06,1.69783881036679E-06,2.11929175388877E-06,1.34415183539133E-06,4.94588868057538E-07,1.12506483186094E-06,7.35579386459539E-07,6.36058108742275E-07
Q9LHL6, 4.1423512, 2.0504499, 0.0035162, 0.4695003,TRUE,1.42817684371204E-06,1.16726418212717E-06,2.22525634158321E-06,1.8242060623168E-06,4.94588868057538E-07,7.50043221240624E-07,1.0508276949422E-07,2.5442324349691E-07
Q9LIB9, 0.1122363,-3.1553889, 0.0458459, 0.6198278,TRUE,1.14254147496963E-06,1.91006866166264E-06,3.17893763083315E-07,7.68086763080758E-07,7.08910710882472E-06,1.88448359336707E-05,4.83380739673411E-06,6.10615784392584E-06
Q9LRR2, 16.0715324, 4.0064356, 0.0187969, 0.5834185,TRUE,3.8084715832321E-07,1.06114925647924E-07,6.3578752616663E-07,3.84043381540379E-07,0,9.3755402655078E-08,0,0
Q9LDJ3, 2.0789901, 1.0558829, 0.0322788, 0.6037604,TRUE,2.66593010826247E-06,2.75898806684604E-06,1.80139799080545E-06,3.84043381540379E-06,4.94588868057538E-07,1.87510805310156E-06,1.68132431190752E-06,1.27211621748455E-06
O04311, 0.427891,-1.2246846, 0.0004907, 0.3393895,TRUE,0.000136533706258871,0.000163310870572156,0.000140826937045909,0.00017205143493009,0.000292466883978024,0.000429493499562912,0.000371362507392573,0.000338637337094387
Q9LUS9, ∞, ∞, 0.0138599, 0.5521834,TRUE,2.85635368742407E-07,2.12229851295849E-07,1.05964587694438E-07,4.80054226925474E-07,0,0,0,0
Q9LSM9, 2.5031058, 1.3237193, 0.0207017, 0.5908636,TRUE,4.76058947904012E-07,2.12229851295849E-07,5.29822938472192E-07,4.80054226925474E-07,1.64862956019179E-07,2.81266207965234E-07,1.0508276949422E-07,1.27211621748455E-07
AT3G03555,0,-∞, 0.0319774, 0.6018798,TRUE,0,0,0,0,1.64862956019179E-07,0,2.1016553898844E-07,1.27211621748455E-07
AT3G03595, ∞, ∞, 0.0244628, 0.596843,TRUE,9.52117895808025E-08,0,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
A0A384KEP4, 0.3932316,-1.3465488, 0.0486247, 0.6212727,TRUE,5.71270737484815E-07,4.24459702591698E-07,5.29822938472192E-07,4.80054226925474E-07,2.14321842824933E-06,6.56287818585546E-07,1.15591046443642E-06,1.1449045957361E-06
Q1G3M3, 3.2706679, 1.7095853, 0.0303135, 0.5967998,TRUE,1.61860042287364E-06,5.30574628239622E-07,1.3775396400277E-06,2.01622775308699E-06,1.64862956019179E-07,7.50043221240624E-07,5.25413847471099E-07,2.5442324349691E-07
A0A1I9LP79,0,-∞, 0.0271035, 0.5955494,TRUE,0,0,0,0,0,9.3755402655078E-08,1.0508276949422E-07,1.27211621748455E-07
A8MR54, 0.1627846,-2.6189641, 0.0043382, 0.5000384,TRUE,9.52117895808025E-08,1.06114925647924E-07,0,0,1.64862956019179E-07,3.75021610620312E-07,3.15248308482659E-07,3.81634865245365E-07
Q9LE06, 2.4843281, 1.3128557, 0.0166949, 0.5649856,TRUE,0.000249074041543379,0.000217429482652597,0.00014252237044902,0.000150160962182288,4.73156683775045E-05,0.000143914543075545,6.28394961575434E-05,5.15207068081243E-05
Q9LVF0, 2.5126265, 1.3291962, 0.0388043, 0.6109923,TRUE,0.000105399451065948,0.000107494419681347,4.46110914193586E-05,5.07897372087151E-05,3.09942357316057E-05,4.3314996026646E-05,2.57452785260839E-05,2.2643668671225E-05
P28297, 0.4710193,-1.0861419, 0.0436558, 0.6168073,TRUE,1.4948250964186E-05,9.01976868007358E-06,6.78173361244406E-06,9.40906284773928E-06,3.23131393797592E-05,1.93136129469461E-05,2.09114711293497E-05,1.27211621748455E-05
Q9LRM4, 3.0747586, 1.6204731, 0.0258759, 0.5929694,TRUE,7.42651958730259E-06,9.76257315960905E-06,4.87437103394417E-06,3.5524012792485E-06,1.48376660417262E-06,1.87510805310156E-06,3.57281416280347E-06,1.39932783923301E-06
P93735, 2.1839488, 1.126939, 0.037838, 0.608567,TRUE,4.65585651050124E-05,4.0748131448803E-05,2.78686865636373E-05,2.15064293662612E-05,2.65429359190879E-05,1.63134400619836E-05,1.08235252579046E-05,8.90481352239185E-06
F4J1N5, 2.6986125, 1.4322178, 0.0262795, 0.5936437,TRUE,4.76058947904012E-07,2.12229851295849E-07,3.17893763083315E-07,2.88032536155284E-07,1.64862956019179E-07,1.87510805310156E-07,0,1.27211621748455E-07
AT3G24332, ∞, ∞, 0.0244032, 0.5991844,TRUE,0,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
AT3G04705,0,-∞, 0.0371507, 0.6108075,TRUE,0,0,0,0,1.64862956019179E-07,9.3755402655078E-08,1.0508276949422E-07,0
Q9LS06, 0.4105291,-1.2844436, 0.0121738, 0.5481679,TRUE,7.42651958730259E-06,8.06473434924226E-06,7.94734407708288E-06,1.66098762516214E-05,1.89592399422056E-05,3.43144773717585E-05,2.29080437497399E-05,2.13715524537404E-05
Q84JG6, 2.1282278, 1.0896526, 0.0387334, 0.6116615,TRUE,4.18931874155531E-06,3.60790747202943E-06,6.67576902474962E-06,3.93644466078888E-06,1.81349251621097E-06,3.65646070354804E-06,2.41690369836706E-06,7.6326973049073E-07
F4JBE2, 3.6603575, 1.8719846, 0.0198921, 0.5883013,TRUE,1.42817684371204E-06,8.48919405183396E-07,2.22525634158321E-06,1.05611929923604E-06,1.64862956019179E-07,4.6877701327539E-07,6.30496616965319E-07,2.5442324349691E-07
Q9LTM4, 0.228064,-2.1324894, 0.0012757, 0.3584248,TRUE,9.52117895808025E-08,3.18344776943773E-07,2.11929175388877E-07,2.88032536155284E-07,1.15404069213426E-06,8.43798623895702E-07,7.35579386459539E-07,1.27211621748455E-06
Q9LIM9, 0.304113,-1.7173205, 0.0096795, 0.532806,TRUE,5.52228379568654E-06,6.57912539017132E-06,6.56980443705518E-06,6.33671579541625E-06,1.15404069213426E-05,3.0001728849625E-05,1.88098157394653E-05,2.18803989407343E-05
AT3G05145, ∞, ∞, 0.0423111, 0.6157088,TRUE,0,1.06114925647924E-07,1.05964587694438E-07,1.92021690770189E-07,0,0,0,0
Q9LTZ0, 0.2229535,-2.1651856, 0.0279576, 0.5918941,TRUE,7.6169431664642E-07,3.18344776943773E-07,9.53681289249946E-07,5.76065072310568E-07,2.80267025232605E-06,4.50025932744374E-06,8.40662155953759E-07,3.56192540895674E-06
O22048, 4.4615433, 2.1575428, 0.0442483, 0.6183758,TRUE,3.8084715832321E-07,5.30574628239622E-07,1.05964587694438E-07,2.88032536155284E-07,0,1.87510805310156E-07,1.0508276949422E-07,0
Q5D892, 2.1116142, 1.0783463, 0.0397511, 0.6126672,TRUE,2.85635368742407E-06,2.12229851295849E-06,3.28490221852759E-06,2.49628198001246E-06,3.29725912038359E-07,2.53139587168711E-06,1.47115877291908E-06,7.6326973049073E-07
A0A384L5A7, ∞, ∞, 0.0244628, 0.596843,TRUE,9.52117895808025E-08,0,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
Q9LHA1, 0.1923152,-2.3784551, 0.0007078, 0.3977083,TRUE,1.61860042287364E-05,2.22841343860641E-05,3.07297304313871E-05,4.38769563409883E-05,0.000131066050035248,0.000106693648221479,0.000163088458255029,0.000187128295591977
AT3G05635, 3.2984556, 1.7217907, 0.0375885, 0.6089105,TRUE,2.85635368742407E-07,1.06114925647924E-07,4.23858350777754E-07,3.84043381540379E-07,1.64862956019179E-07,9.3755402655078E-08,1.0508276949422E-07,0
AT3G05955, 14.2877172, 3.8367035, 0.0000069, 0.0621525,TRUE,1.99944758119685E-06,2.12229851295849E-06,1.90736257849989E-06,1.63218437154661E-06,0,9.3755402655078E-08,3.15248308482659E-07,1.27211621748455E-07
Q3E7K4, 0.0168573,-5.8904835, 0.0075044, 0.5216715,TRUE,4.76058947904012E-07,8.48919405183396E-07,5.29822938472192E-07,9.60108453850947E-07,1.81349251621097E-05,5.60657307877366E-05,6.19988340015897E-05,3.07852124631261E-05
Q9LHR4, 2.1773837, 1.1225956, 0.0385286, 0.61129,TRUE,2.80874779263367E-05,3.38506612816879E-05,2.12988821265821E-05,3.49479477201745E-05,3.79184798844113E-06,1.48133536195023E-05,2.75316856074856E-05,8.14154379190112E-06
Q9LHR3, 2.2020384, 1.1388397, 0.0397513, 0.6123202,TRUE,3.9036833728129E-06,4.45682687721283E-06,3.28490221852759E-06,2.88032536155284E-06,1.64862956019179E-07,2.15637426106679E-06,3.25756585432081E-06,1.01769297398764E-06
A0MDR2, 20.0423167, 4.3249774, 0.0010991, 0.3900693,TRUE,1.90423579161605E-06,1.06114925647924E-06,2.22525634158321E-06,1.34415183539133E-06,0,9.3755402655078E-08,1.0508276949422E-07,1.27211621748455E-07
AT3G06605, ∞, ∞, 0.0244713, 0.5930272,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,0,0,0,0,0
P32962, 0.2375965,-2.0734142, 0.001606, 0.3734202,TRUE,5.42707200610574E-06,7.00358509276301E-06,1.32455734618048E-05,1.36335400446834E-05,4.45129981251785E-05,2.57827357301464E-05,5.07549776657082E-05,4.43968559902108E-05
Q5XVB2, 2.4120633, 1.2702677, 0.0025448, 0.426319,TRUE,1.04732968538883E-06,8.48919405183396E-07,6.3578752616663E-07,7.68086763080758E-07,3.29725912038359E-07,4.6877701327539E-07,3.15248308482659E-07,2.5442324349691E-07
F4J379, 4.3182544, 2.1104482, 0.0263509, 0.5937648,TRUE,5.71270737484815E-07,8.48919405183396E-07,3.17893763083315E-07,3.84043381540379E-07,0,2.81266207965234E-07,2.1016553898844E-07,0
Q9LX82, 2.6137397, 1.3861155, 0.0189119, 0.5822972,TRUE,5.59845322735119E-05,3.56546150177026E-05,8.65730681463562E-05,6.14469410464606E-05,9.06746258105487E-06,3.29081463319324E-05,2.42741197531648E-05,2.5442324349691E-05
C0LGP2, 2.8341085, 1.502895, 0.001924, 0.3872623,TRUE,1.26631680142467E-05,1.55988940702449E-05,9.53681289249946E-06,1.35375291992984E-05,2.14321842824933E-06,4.6877701327539E-06,6.83038001712429E-06,4.45240676119593E-06
A0A1I9LS19,0,-∞, 0.0000669, 0.1640298,TRUE,0,0,0,0,1.64862956019179E-07,1.87510805310156E-07,2.1016553898844E-07,1.27211621748455E-07
AT3G07625, ∞, ∞, 0.0417446, 0.6145933,TRUE,1.90423579161605E-07,1.06114925647924E-07,1.05964587694438E-07,0,0,0,0,0
Q8LPK0, 0.4560742,-1.1326594, 0.0287469, 0.5941456,TRUE,5.52228379568654E-06,3.82013732332528E-06,7.735414901694E-06,1.17133231369816E-05,1.05512291852275E-05,2.09074547920824E-05,1.27150151088006E-05,1.89545316405198E-05
Q9STL0, 0.0799111,-3.6454611, 0.0450743, 0.6202777,TRUE,9.52117895808025E-08,0,0,0,4.94588868057538E-07,0,3.15248308482659E-07,3.81634865245365E-07
Q9SMP6, 3.0043632, 1.5870592, 0.0077474, 0.5185205,TRUE,3.7132597936513E-06,2.01618358731056E-06,4.55647727086085E-06,4.03245550617398E-06,1.31890364815344E-06,1.50008644248125E-06,4.20331077976879E-07,1.52653946098146E-06
Q9M2Z8, 0.2470841,-2.0169258, 0.0169109, 0.5645076,TRUE,1.90423579161605E-07,1.06114925647924E-07,2.11929175388877E-07,2.88032536155284E-07,8.24314780095897E-07,3.75021610620312E-07,1.26099323393064E-06,7.6326973049073E-07
Q9SMU8, 0.2097976,-2.2529297, 0.0003242, 0.2820953,TRUE,2.62784539243015E-05,4.74333717646222E-05,1.57887235664713E-05,4.36849346502181E-05,0.000195362602882728,0.00012019442620381,0.00015962072686172,0.000159650585294311
Q9M2Y9, 2.3927061, 1.2586432, 0.0400536, 0.6110441,TRUE,1.36152859100548E-05,1.74028478062596E-05,8.47716701555507E-06,1.07532146831306E-05,1.97835547223015E-06,5.06279174337421E-06,1.10336907968931E-05,2.92586730021447E-06
Q29PT3, 2.4489034, 1.2921358, 0.0120295, 0.5480754,TRUE,3.94176808864522E-05,4.83884060954536E-05,2.4901678108193E-05,3.61960887101807E-05,7.74855893290144E-06,1.77197711018097E-05,2.49046163701301E-05,1.04313529833733E-05
A0MF15, 2.0898939, 1.0634297, 0.0078115, 0.5176685,TRUE,1.23775326455043E-06,1.37949403342302E-06,1.27157505233326E-06,1.44016268077642E-06,4.94588868057538E-07,7.50043221240624E-07,1.0508276949422E-06,2.5442324349691E-07
Q45GK4, ∞, ∞, 0.0244713, 0.5930272,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,0,0,0,0,0
Q9SCU0, 2.3411162, 1.2271965, 0.0301657, 0.5986961,TRUE,2.95156547700488E-06,4.45682687721283E-06,2.01332716619433E-06,4.41649888771436E-06,8.24314780095897E-07,2.53139587168711E-06,1.15591046443642E-06,1.39932783923301E-06
AT3G08245, 6.674392, 2.7386364, 0.0213934, 0.5930341,TRUE,1.90423579161605E-07,3.18344776943773E-07,3.17893763083315E-07,5.76065072310568E-07,0,0,2.1016553898844E-07,0
A0A1I9LSN5, 2.4408887, 1.2874065, 0.0014109, 0.359012,TRUE,4.99861895299213E-05,3.42751209842796E-05,4.80019582255806E-05,3.83083273086528E-05,1.31890364815344E-05,1.88448359336707E-05,2.38537886751879E-05,1.39932783923301E-05
Q9M2S1, 2.857281, 1.5146429, 0.0453987, 0.6206247,TRUE,7.6169431664642E-07,5.30574628239622E-07,1.48350422772214E-06,8.64097608465852E-07,3.29725912038359E-07,5.62532415930468E-07,0,3.81634865245365E-07
Q9LY00, 0.2926442,-1.7727803, 0.0119108, 0.5482206,TRUE,2.95156547700488E-06,8.38307912618603E-06,4.55647727086085E-06,6.43272664080135E-06,1.43430771736686E-05,1.3219511774366E-05,2.90028443804047E-05,1.97178013710105E-05
Q9LES9, 6.6736767, 2.7384818, 0.030369, 0.5965864,TRUE,9.52117895808025E-08,1.06114925647924E-07,2.11929175388877E-07,2.88032536155284E-07,0,0,1.0508276949422E-07,0
Q93YN8, 2.1848273, 1.1275193, 0.0002677, 0.2489482,TRUE,3.64661154094474E-05,3.41690060586317E-05,3.51802431145535E-05,2.91872969970688E-05,1.08809550972658E-05,1.96886345575664E-05,1.54471671156503E-05,1.57742410968084E-05
Q0WSK8, 0.3229152,-1.6307728, 0.0347436, 0.6085091,TRUE,2.85635368742407E-07,5.30574628239622E-07,7.41752113861069E-07,2.88032536155284E-07,1.64862956019179E-06,9.3755402655078E-07,8.40662155953759E-07,2.28980919147219E-06
Q84JS5,0,-∞, 0.034004, 0.6057827,TRUE,0,0,0,0,1.64862956019179E-07,9.3755402655078E-08,0,1.27211621748455E-07
A0A384L6D5, 0.3375888,-1.5666611, 0.0428383, 0.6168897,TRUE,0,1.06114925647924E-07,2.11929175388877E-07,1.92021690770189E-07,4.94588868057538E-07,4.6877701327539E-07,4.20331077976879E-07,1.27211621748455E-07
AT3G09575, 5.0175305, 2.3269775, 0.0120711, 0.5490428,TRUE,2.85635368742407E-07,1.06114925647924E-07,3.17893763083315E-07,2.88032536155284E-07,0,9.3755402655078E-08,1.0508276949422E-07,0
Q1G393, 0.306868,-1.70431, 0.0422597, 0.6157908,TRUE,0,2.12229851295849E-07,0,9.60108453850947E-08,1.64862956019179E-07,3.75021610620312E-07,2.1016553898844E-07,2.5442324349691E-07
Q9LYC3, 0.1861875,-2.425172, 0.0279238, 0.5916434,TRUE,2.85635368742407E-07,1.06114925647924E-07,0,1.92021690770189E-07,6.59451824076718E-07,6.56287818585546E-07,4.20331077976879E-07,1.39932783923301E-06
Q9M1V4, 2.8597367, 1.5158823, 0.0074481, 0.5190951,TRUE,1.14254147496963E-06,1.37949403342302E-06,6.3578752616663E-07,1.24814099000623E-06,1.64862956019179E-07,4.6877701327539E-07,5.25413847471099E-07,3.81634865245365E-07
AT3G09985, 0.1353337,-2.8854067, 0.0373207, 0.6093304,TRUE,0,0,1.05964587694438E-07,0,3.29725912038359E-07,9.3755402655078E-08,1.0508276949422E-07,2.5442324349691E-07
Q3EC92, 2.8663285, 1.519204, 0.0005695, 0.3746287,TRUE,1.71381221245444E-06,1.69783881036679E-06,1.90736257849989E-06,1.53617352616152E-06,1.64862956019179E-07,7.50043221240624E-07,8.40662155953759E-07,6.36058108742275E-07
Q9ZNU5, 0.310686,-1.6864708, 0.0181734, 0.5773528,TRUE,4.76058947904012E-07,1.16726418212717E-06,1.05964587694438E-07,5.76065072310568E-07,1.15404069213426E-06,2.71890667699726E-06,1.5762415424133E-06,2.03538594797528E-06
Q9ZPS4, 2.1924168, 1.1325221, 0.0498999, 0.6222373,TRUE,1.61860042287364E-06,1.59172388471887E-06,5.29822938472192E-07,1.53617352616152E-06,3.29725912038359E-07,9.3755402655078E-07,6.30496616965319E-07,5.0884648699382E-07
AT2G04435, 0.1079261,-3.2118844, 0.0017679, 0.3845384,TRUE,0,0,1.05964587694438E-07,0,3.29725912038359E-07,1.87510805310156E-07,2.1016553898844E-07,2.5442324349691E-07
AT2G04465, ∞, ∞, 0.0014631, 0.3587507,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,1.92021690770189E-07,0,0,0,0
Q9ZPR6, 2.3567512, 1.2367995, 0.0325264, 0.6050366,TRUE,1.14254147496963E-06,8.48919405183396E-07,1.80139799080545E-06,1.7281952169317E-06,1.64862956019179E-07,4.6877701327539E-07,9.45744925447978E-07,7.6326973049073E-07
Q9SIA3, 0.2017124,-2.3096283, 0.0467617, 0.6203918,TRUE,2.85635368742407E-07,1.06114925647924E-07,1.05964587694438E-07,0,3.29725912038359E-07,9.3755402655078E-07,9.45744925447978E-07,2.5442324349691E-07
A0MEI7, 2.0556537, 1.0395972, 0.0268925, 0.5950319,TRUE,2.18987116035846E-06,2.75898806684604E-06,2.54315010466652E-06,2.30426028924227E-06,9.89177736115077E-07,2.34388506637695E-06,1.0508276949422E-06,3.81634865245365E-07
AT2G04785, 4.3076831, 2.1069121, 0.0178482, 0.5751518,TRUE,2.85635368742407E-07,4.24459702591698E-07,2.11929175388877E-07,1.92021690770189E-07,1.64862956019179E-07,9.3755402655078E-08,0,0
Q9SJ39, 2.0064012, 1.0046101, 0.0253707, 0.592979,TRUE,4.85580126862093E-06,4.7751716541566E-06,3.39086680622203E-06,5.3766073415653E-06,4.94588868057538E-07,2.81266207965234E-06,3.57281416280347E-06,2.28980919147219E-06
Q9SL16, 0.4523185,-1.1445892, 0.0246723, 0.5909959,TRUE,9.03559883121816E-05,6.58973688273611E-05,8.71028910848284E-05,0.000123757979701387,0.000184481647785462,0.000267015386761662,0.000111177570124885,0.000248953143761727
P92558,0,-∞, 0.0371507, 0.6108075,TRUE,0,0,0,0,1.64862956019179E-07,9.3755402655078E-08,1.0508276949422E-07,0
Q2V491,0,-∞, 0.0002288, 0.2373178,TRUE,0,0,0,0,1.64862956019179E-07,9.3755402655078E-08,1.0508276949422E-07,1.27211621748455E-07
B3H6X6, 2.5538488, 1.3526731, 0.000343, 0.2803396,TRUE,1.71381221245444E-06,1.69783881036679E-06,1.69543340311101E-06,1.53617352616152E-06,3.29725912038359E-07,5.62532415930468E-07,9.45744925447978E-07,7.6326973049073E-07
Q9SI38, 2.7609955, 1.4651886, 0.0172203, 0.5664208,TRUE,3.61804800407049E-06,3.50179254638151E-06,1.69543340311101E-06,2.59229282539756E-06,4.94588868057538E-07,7.50043221240624E-07,1.99657262039018E-06,8.90481352239185E-07
Q9ZQR3, 3.2691403, 1.7089113, 0.0036425, 0.4656212,TRUE,1.23775326455043E-05,1.07176074904404E-05,8.15927325247176E-06,1.07532146831306E-05,1.15404069213426E-06,4.50025932744374E-06,6.30496616965319E-06,8.90481352239185E-07
AT2G06225, ∞, ∞, 0.0238441, 0.6004882,TRUE,3.8084715832321E-07,1.06114925647924E-07,2.11929175388877E-07,9.60108453850947E-08,0,0,0,0
Q9SKL6, 0.4209004,-1.2484491, 0.0068674, 0.5188478,TRUE,1.17110501184387E-05,1.44316298881177E-05,5.5101585601108E-06,1.04651821469753E-05,2.35754027107427E-05,2.30638290531492E-05,3.38366517771388E-05,1.95905897492621E-05
Q7Y232, 0.2634586,-1.9243519, 0.0006577, 0.3856202,TRUE,8.66427285185303E-06,9.9748030109049E-06,1.02785650063605E-05,1.20013556731368E-05,3.11590986876249E-05,4.04085785443386E-05,5.05448121267197E-05,3.32022332763468E-05
Q9ZVX4, 2.3677352, 1.2435078, 0.0068165, 0.519364,TRUE,4.31309406801035E-05,4.31887747387053E-05,2.51136072835819E-05,3.20676223586216E-05,1.17052698773617E-05,2.18450088186332E-05,1.64979948105925E-05,1.05585646051218E-05
A0A1P8B096, 2.8670324, 1.5195582, 0.037321, 0.6089666,TRUE,2.66593010826247E-06,1.48560895907094E-06,1.48350422772214E-06,3.16835789770813E-06,0,1.59384184513633E-06,8.40662155953759E-07,6.36058108742275E-07
AT2G06995, 15.6111015, 3.9645004, 0.0052158, 0.5042276,TRUE,4.76058947904012E-07,1.27337910777509E-06,8.47716701555507E-07,1.44016268077642E-06,1.64862956019179E-07,9.3755402655078E-08,0,0
Q9SI19, 2.4414938, 1.2877641, 0.0352317, 0.6107123,TRUE,2.38029473952006E-06,1.59172388471887E-06,2.96700845544428E-06,2.49628198001246E-06,9.89177736115077E-07,2.15637426106679E-06,2.1016553898844E-07,5.0884648699382E-07
F4IQG2, 0.1955762,-2.3541973, 0.0137304, 0.551918,TRUE,0,0,0,9.60108453850947E-08,1.64862956019179E-07,9.3755402655078E-08,1.0508276949422E-07,1.27211621748455E-07
A0MEM6, 0.325747,-1.6181762, 0.0447347, 0.6184444,TRUE,0,4.24459702591698E-07,3.17893763083315E-07,1.24814099000623E-06,2.14321842824933E-06,1.31257563717109E-06,1.89148985089596E-06,7.6326973049073E-07
Q9ZU70, 2.0806435, 1.0570298, 0.0209574, 0.5956412,TRUE,3.42762442490889E-06,3.92625224897321E-06,2.22525634158321E-06,2.20824944385718E-06,1.64862956019179E-06,1.50008644248125E-06,7.35579386459539E-07,1.78096270447837E-06
B3H592, 4.6443397, 2.2154735, 0.025431, 0.5923369,TRUE,9.52117895808025E-08,3.18344776943773E-07,3.17893763083315E-07,1.92021690770189E-07,0,9.3755402655078E-08,1.0508276949422E-07,0
O82200, 0.3295161,-1.601579, 0.024218, 0.5992736,TRUE,3.52283621448969E-05,3.88380627871404E-05,1.89676611973045E-05,2.40027113462737E-05,6.6110045363691E-05,5.25030254868437E-05,9.68863134736707E-05,0.000139678360679804
Q9SIK3, 2.1641649, 1.1138104, 0.0086779, 0.5189803,TRUE,3.91320455177098E-05,2.43003179733747E-05,3.82532161576923E-05,3.14915572863111E-05,8.90259962503569E-06,2.38138722743898E-05,1.59725809631214E-05,1.2848373796594E-05
Q8LF43, 2.9439742, 1.557765, 0.0193154, 0.5833995,TRUE,0.000105304239276368,8.58469748491709E-05,0.000205147441776433,0.000179540280870127,3.62698503242195E-05,4.87528093806406E-05,7.35579386459539E-05,3.70185819288004E-05
Q501D8, 0.4126623,-1.2769665, 0.0178553, 0.5740101,TRUE,8.77852699934999E-05,8.07534584180705E-05,8.5089563918634E-05,0.000137583541436841,0.000205419243199898,0.000329362729527289,0.000140495662813772,0.000272741717028688
O64820, 0.2588786,-1.9496526, 0.0355452, 0.6075577,TRUE,2.85635368742407E-07,5.30574628239622E-07,5.29822938472192E-07,3.84043381540379E-07,1.97835547223015E-06,7.50043221240624E-07,1.15591046443642E-06,2.79865567846601E-06
O22190, 0.4771423,-1.0675084, 0.0016857, 0.378878,TRUE,4.57016589987852E-06,4.13848210026905E-06,4.23858350777754E-06,4.80054226925473E-06,1.03863662292083E-05,7.12541060178593E-06,8.61678709852603E-06,1.10674110921156E-05
O22184, ∞, ∞, 0.0041182, 0.4992173,TRUE,9.52117895808025E-08,1.06114925647924E-07,2.11929175388877E-07,9.60108453850947E-08,0,0,0,0
