ID,Cluster,x,y
B9DGT3,4,-7.08912181105574,-2.06248933224793
Q9ZVH0,4,-7.91502165929599,-2.7562491364453
Q9C752,4,-7.56934924692884,-2.65566159442018
A0A1P8AMN4,4,-7.86772872587006,-2.35456411758396
Q94LA9,4,-7.30837269513577,-2.47217484383065
Q8L7S1,4,-7.3513280475004,-1.98934067889837
Q9FVP7,4,-7.93425798772891,-1.58581618834747
A0A178WGJ8,4,-6.75427070656147,-1.93848840161743
F4HTB2,4,-7.23409098312134,-1.85643513547966
AT1G07937,4,-7.93617200409394,-1.45057912809738
AT1G08043,4,-8.46249496453614,-1.94915973935285
F4I9R6,4,-7.69346227055188,-1.60961742977709
Q682B4,4,-8.17340052520301,-1.47687983912796
A8MRV9,4,-8.07374627708802,-1.505730817728
Q9CAN3,4,-8.13156718912525,-1.85248343659071
Q9C9M3,4,-8.13363902278325,-2.75371722228996
F4HQ23,4,-8.31318776299092,-2.37110546576215
Q9S843,4,-7.53502176739061,-2.47436964834057
Q1PFE5,4,-7.80513692047038,-1.93208958637866
Q9C9H5,4,-7.16956164219472,-2.01622504768074
Q9C7T1,4,-7.93134027528579,-1.89427891271963
A0A178WB81,4,-7.60570354944442,-1.31779330705851
Q9C9K5,4,-7.13953213320123,-1.89319901977399
Q8LAH7,4,-7.87524112483123,-1.47699672916174
Q8GYM1,4,-6.84990453657413,-2.65487454477107
Q9LZW0,4,-7.11697841306001,-2.78600641925406
Q0WL44,4,-6.65391726561214,-1.8955324843335
Q9FLB5,4,-7.55612157689008,-1.37879921223538
Q9SD98,4,-7.64202151293389,-1.44367778582098
Q8L7B4,4,-7.73876535500329,-1.70663893598431
Q9LY82,4,-6.51926253070314,-2.22058124532799
Q9FMQ8,4,-7.67638495169619,-2.94313357696325
Q9FN52,4,-7.39729511202273,-3.04565573672052
P58050,4,-8.27052371329477,-2.33103261778371
Q9FNK9,4,-7.92218262777769,-2.60974679317173
Q6NLH4,4,-8.39457056385535,-1.8969903031259
Q9LTS3,4,-7.5842130691478,-1.7693851242339
Q9FIF1,4,-7.62536291780277,-1.8419215146927
AT5G60022,4,-7.38646836891283,-2.22362241660281
Q8W1E3,4,-8.03324037747395,-1.94471611915632
Q93WU9,4,-6.98071090598663,-1.79305747859403
Q9FKQ6,4,-8.13129663162314,-1.8677731293391
Q96305,4,-8.01584982218287,-1.68634154113535
AT3G02075,4,-8.4533249212588,-2.16433734137375
A0A1I9LNS3,4,-7.93142883525094,-2.92022300639172
A0A1I9LQ90,4,-8.13716079654888,-3.28876558761954
Q9LDJ3,4,-7.25667102086827,-2.71110331083934
Q9LUS9,4,-8.36595279854713,-2.36104129134607
Q1G3M3,4,-8.00778238355269,-2.18048871997368
A8MR54,4,-7.64947271431063,-1.29968121739268
Q84JG6,4,-8.39342991143192,-1.87287169905148
O22048,4,-8.06343874061859,-3.17480128004096
AT3G05635,4,-8.30620593341838,-2.02271432270517
Q3E7K4,4,-6.75438788573228,-1.81316079389319
Q5XVB2,4,-7.7802568389531,-3.13236008361314
Q9M2Y9,4,-8.12800146135499,-1.49203756525406
Q29PT3,4,-7.77148926136485,-2.91799248397014
A0MF15,4,-7.35755714786917,-2.24730685108726
Q9SCU0,4,-7.69638802194636,-3.07319297735753
A0A1I9LSN5,4,-7.69783967737024,-2.67786687260788
Q93YN8,4,-7.59153601492967,-2.271801591408
Q9ZNU5,4,-7.05859615326083,-1.67767868330609
Q9ZPS4,4,-7.62536659978135,-1.97851215811964
A0MEI7,4,-8.09046125187025,-1.66501586937922
AT2G04785,4,-8.22445957680505,-2.1994246578931
Q9SL16,4,-7.66080444193327,-1.84926675475292
Q9ZVX4,4,-8.08967149168579,-2.23662848002498
Q9ZU70,4,-8.02032371108545,-1.35236913510933
Q9SIK3,4,-7.46629032270536,-2.50030898713693
O22190,4,-6.92694556248188,-2.20641279274345
Q9ZQH2,4,-7.73923303082434,-1.93839553093487
Q9ZV35,4,-6.756030580978,-2.51462160075479
Q8VYM0,4,-7.28926345482291,-1.58932212789117
O48851,4,-7.19530798668107,-1.57392419316464
Q0WT19,4,-8.00261963544133,-1.73280080929445
O80905,4,-7.28164118816927,-2.36382711990553
O80950,4,-8.18712694904999,-1.90060767499701
Q9SHC2,4,-6.89757536889576,-2.35427638710708
Q1G3R7,4,-7.34671200919911,-2.88170427660292
O24603,4,-7.64777394067767,-1.57014055878503
AT2G09640,4,-8.01491095626483,-2.0167792661139
Q8L500,4,-8.19196260474171,-2.72952677678741
O22264,4,-7.1068484759875,-2.4313115054292
F4IN73,4,-8.40183108877653,-2.22804694195549
F4JG70,4,-7.56184671085372,-2.12491995698517
Q9ZPH4,4,-6.75162607231445,-2.01095371410874
Q9M0Y5,4,-7.55362653991014,-1.64673267866625
F4JKQ7,4,-7.67572398875312,-2.10650605134805
Q38838,4,-8.31735362581453,-1.75888551908722
Q9SU32,4,-7.49519911708354,-2.37713926351617
P48421,4,-7.8457578541925,-2.54930777923619
Q1G3I2,4,-8.15714440521181,-2.47643991846222
O81862,4,-7.37166264598383,-1.78837357294031
O49561,4,-7.60170618065536,-1.4901075526918
A0A178URY2,4,-7.60810795268972,-2.20389363985915
Q9SB36,4,-8.44916693856043,-1.88364544910183
Q8RWE5,4,-8.30081190642976,-2.37123164354393
Q9SZW4,4,-8.02604813557115,-1.89830937490738
Q9SUM5,4,-7.30645315418214,-2.07739666288521
O81755,4,-8.25559967637624,-2.56084789598524
O23208,4,-7.87972156766756,-2.0733452825472
Q66GI1,4,-8.09700417190793,-2.5387965373259
A0A1P8B710,4,-7.34893913616496,-1.5362653618409
Q8GXQ7,5,-8.97071709469872,-1.3411533469594
A0A1P8AUV9,5,-8.73683469448642,-1.63974345651542
Q9LQN6,5,-8.59602611404288,-1.50039842986664
O04027,5,-9.77390050689366,-1.58882868399122
AT1G13448,5,-8.51324373352203,-1.24833055933573
Q8VYL8,5,-9.28565474023207,-1.74449405341962
Q2Q493,5,-8.53103214409389,-1.04025469422199
Q9LMV9,5,-9.12086049592093,-0.337070044911157
Q9LM69,5,-9.03839419982017,-0.240516434926896
Q9C673,5,-8.9693360490565,-0.994025076264841
A0A1P8AQ87,5,-8.98468898292141,-0.836999244448747
Q6NM06,5,-9.22052089108665,-0.724884910140667
Q9C615,5,-8.67932581224625,-1.0226903105218
Q058G8,5,-9.90439425556722,-1.52190777615095
F4I3G1,5,-9.16239876964482,-0.407548325669327
Q9C8J6,5,-8.42166482637786,-1.35385369378635
Q1G300,5,-8.4865763474047,-1.73161247616783
A0A178WC31,5,-10.0212251053982,-1.56942050964834
Q5E930,5,-8.73060913081503,-1.06210212000017
AT1G08543,5,-8.77159800651697,-0.902983320843209
F4I5D5,5,-8.65803745199704,-1.41793408922148
AT1G74205,5,-9.13118849644971,-1.64620530230593
Q9SGR3,5,-9.5590832999949,-0.799859357444389
AT1G77138,5,-8.75423457836298,-0.790788419936703
Q9M9F5,5,-10.0320093360514,-0.959151133537255
Q9C971,5,-9.24885016631783,-1.18569455496485
Q9ZT84,5,-9.44375411237841,-1.51790947258889
Q1G324,5,-8.72013779302348,-1.41557128661954
Q8L5X9,5,-8.88163725074688,-0.951311419202787
Q9FIB4,5,-9.24266977780879,-1.20444154663044
F4KFG5,5,-8.58669653664155,-1.51956974332731
Q9FT64,5,-8.74029769106319,-1.69544886613269
A0A178UED2,5,-9.1576071473825,-0.505689762056975
F4K6S3,5,-9.28186911052442,-1.62270924281696
Q3E9F6,5,-9.67621013186975,-1.36609183022722
Q39034,5,-9.19455481172382,-1.25508683022272
AT5G04665,5,-8.69267151864193,-1.64015683185286
Q9LTG5,5,-9.07432178456423,-1.1730053713613
AT5G05785,5,-9.35627332281184,-0.188888993555492
Q9FID8,5,-9.19149944266364,-0.687110021185922
Q9FIG8,5,-9.80452192542621,-0.662826612390797
AT5G06395,5,-9.64884832439349,-0.519070097212213
Q9FHB2,5,-8.87327325298194,-1.75918140025452
A0A178UGA9,5,-9.12633218465045,-1.60147789767666
Q9M880,5,-9.67564062318767,-0.834006293042383
A0A1I9LNH5,5,-8.93985964846597,-1.44118248738994
Q9LHL6,5,-9.03939228173017,-1.50247321101892
Q9LSM9,5,-8.70851774772532,-1.23178690956883
Q9LE06,5,-9.11618655624655,-1.27204823934291
Q9LRM4,5,-9.35287893232356,-1.09501615230409
P93735,5,-8.70037273731408,-1.09828197748914
F4J1N5,5,-8.90699535208329,-1.28767069076344
AT3G24332,5,-9.64749016392391,-1.72666970155118
F4JBE2,5,-9.02846225827938,-1.69404107428063
Q5D892,5,-9.34240532602224,-0.633945369878345
AT3G05955,5,-9.73112892929173,-1.25131366210838
Q9LHR4,5,-8.61548455352983,-1.0921658924455
Q9LHR3,5,-9.03163709578513,-1.11999785748948
Q9LX82,5,-9.48598028542095,-1.45008108073558
C0LGP2,5,-8.34596415255071,-1.57411204074521
Q9SMP6,5,-8.74101319099798,-1.63817433094294
AT3G08245,5,-9.63012592171934,-1.6158267886419
Q9M2S1,5,-9.21812658777778,-1.11078007524009
Q9LES9,5,-9.39647286261414,-0.880252766069117
Q9M1V4,5,-8.81709187622278,-1.42356972725203
Q3EC92,5,-8.51145939411217,-1.70892044878217
Q9ZPR6,5,-8.49719886297348,-1.23782412690892
Q9SJ39,5,-8.34943899488036,-1.31366095856296
B3H6X6,5,-8.86446189852638,-0.724103616155456
Q9SI38,5,-9.69301455039557,-0.755141436070166
A0A1P8B096,5,-8.97043294851773,-0.605162492040021
AT2G06995,5,-9.28723659628247,-1.55255033264156
Q501D8,5,-9.54063392185009,-0.849888906119963
O82229,5,-9.214751429639,-0.712525055767128
AT2G08750,5,-9.5297963555164,-0.396725580541272
O80949,5,-9.51360031819892,-1.3812407661805
A0A178V3G1,5,-9.6982981152518,-1.37912542368487
Q9ZQC1,5,-9.65832428034829,-1.15523121523598
AT4G05535,5,-9.08251575943071,-0.937094273852223
Q3EA54,5,-9.11657532978665,-0.651796465439546
Q9STH1,5,-8.39016618289511,-1.16080530610088
Q9S7I2,5,-8.75576307613002,-1.20479545519444
AT4G13918,5,-8.37380721796092,-1.51779410309186
Q8L7H1,5,-9.34178176939884,-0.352461255463386
O23382,5,-9.45352321529047,-1.0507755868548
O49519,5,-8.55079283211718,-1.41732077442554
O82743,5,-8.87372706542354,-0.637028710076994
Q1PE49,5,-9.49583402365483,-1.13383378533662
A0A178UYP1,5,-9.98274845824076,-1.6682783091311
ENSRNA049493733,5,-9.80810613328151,-1.45517083746468
O81346,5,-8.27403976887963,-1.39904329780254
