,FC.avg,log2FC,p.value,FDR,is.DEP,C61,C62,C63,C64,I561,I562,I563,I564
A0A140JWM8, 0.129595,-2.9479182, 0.0065749, 0.6768683,TRUE,2.85635368742407E-07,3.18344776943773E-07,3.17893763083315E-07,2.88032536155284E-07,2.88806787537121E-06,3.197457682588E-06,9.42811594282149E-07,2.30772181990404E-06
A0A140JWM8_1, 0.2875121,-1.7983054, 0.0240704, 0.8576301,TRUE,1.52338863329284E-06,1.69783881036679E-06,2.11929175388877E-07,3.84043381540379E-07,4.24184969195146E-06,3.197457682588E-06,1.41421739142322E-06,4.42313348814942E-06
A0A1P8BF78, 2.5708238, 1.3622307, 0.0470736, 0.9140879,TRUE,5.71270737484815E-07,4.24459702591698E-07,5.29822938472192E-07,6.72075917695663E-07,0,4.70214365086471E-07,0,3.84620303317341E-07
Q940Z5, 0.4335336,-1.2057844, 0.0295232, 0.8507477,TRUE,2.66593010826247E-06,5.51797613369207E-06,4.1326189200831E-06,4.12846635155907E-06,9.38622059495642E-06,5.36044376198576E-06,9.05099130510863E-06,1.41347961469123E-05
Q9FIC8, ∞, ∞, 0.0386597, 0.8981297,TRUE,0,2.12229851295849E-07,1.05964587694438E-07,1.92021690770189E-07,0,0,0,0
Q9FLE2, 6.415315, 2.6815201, 0.034091, 0.874883,TRUE,4.76058947904012E-07,2.12229851295849E-07,4.23858350777754E-07,9.60108453850947E-08,0,9.40428730172941E-08,9.42811594282149E-08,0
Q9FM36, 0.354015,-1.4981175, 0.0351006, 0.8774162,TRUE,9.52117895808025E-08,0,1.05964587694438E-07,9.60108453850947E-08,2.70756363316051E-07,2.82128619051882E-07,9.42811594282149E-08,1.9231015165867E-07
Q9FIG8, ∞, ∞, 0.0244756, 0.8277809,TRUE,9.52117895808025E-08,1.06114925647924E-07,0,9.60108453850947E-08,0,0,0,0
AT5G06475, 0.4357184,-1.198532, 0.0466612, 0.9153067,TRUE,3.8084715832321E-07,2.12229851295849E-07,4.23858350777754E-07,2.88032536155284E-07,8.12269089948152E-07,1.03447160319024E-06,2.82843478284645E-07,8.65395682464016E-07
Q9FIY6, 2.1108118, 1.0777979, 0.0080047, 0.6942209,TRUE,2.33268884472966E-05,2.96060642557709E-05,1.55767943910824E-05,2.50588306455097E-05,1.35378181658025E-05,9.21620155569482E-06,1.2727956522809E-05,8.84626697629883E-06
Q9FHE8, 2.34353, 1.2286832, 0.0106564, 0.7465538,TRUE,2.47550652910086E-06,2.01618358731056E-06,3.39086680622203E-06,3.36037958847831E-06,1.0830254532642E-06,7.52342984138353E-07,9.42811594282149E-07,2.01925659241604E-06
Q9FK75, 2.2450903, 1.1667735, 0.0296357, 0.8512607,TRUE,1.78998164411909E-05,1.46438597394136E-05,3.17893763083315E-05,1.8242060623168E-05,8.03243877837617E-06,1.17553591271618E-05,1.10308956531011E-05,5.96161470141878E-06
Q9FJ49, 3.0075633, 1.5885951, 0.0413327, 0.8954416,TRUE,4.76058947904012E-07,5.30574628239622E-07,2.11929175388877E-07,1.92021690770189E-07,9.02521211053502E-08,9.40428730172941E-08,1.8856231885643E-07,9.61550758293351E-08
Q5XV21, 2.2082748, 1.1429197, 0.0362919, 0.8834516,TRUE,9.52117895808025E-07,7.42804479535471E-07,5.29822938472192E-07,6.72075917695663E-07,2.70756363316051E-07,6.58300111121059E-07,9.42811594282149E-08,2.88465227488005E-07
Q9FL35, 2.0260321, 1.0186571, 0.0061266, 0.6636399,TRUE,5.23664842694414E-06,4.56294180286075E-06,4.34454809547197E-06,5.18458565079511E-06,2.88806787537121E-06,7.52342984138353E-07,3.11127826113109E-06,2.78849719905072E-06
F4KIX1, 0.1256596,-2.9924074, 0.0296281, 0.8519493,TRUE,0,0,1.05964587694438E-07,0,1.805042422107E-07,3.76171492069176E-07,9.42811594282149E-08,1.9231015165867E-07
Q9FI39, 0.4643132,-1.1068298, 0.0349986, 0.8789399,TRUE,8.93086586267927E-05,8.80753882877773E-05,2.52195718712763E-05,6.32711471087774E-05,0.000201532986428247,0.000138148980462405,8.45702000071088E-05,0.000148367282004664
Q8L7D5, 0.3421772,-1.5471843, 0.015262, 0.7855872,TRUE,2.16130762348422E-05,2.5255352304206E-05,1.27157505233326E-05,2.45787764185842E-05,7.62630423340209E-05,8.14411280329767E-05,2.96042840604595E-05,5.86545962558944E-05
Q9FI37, 0.2199242,-2.1849218, 0.0067851, 0.6753054,TRUE,2.30412530785542E-05,1.94190313935702E-05,7.20559196322181E-06,1.61298220246959E-05,9.89163247314638E-05,8.65194431759106E-05,3.45069043507267E-05,7.92317824833721E-05
Q8GX37, 2.0791864, 1.0560191, 0.008384, 0.7111111,TRUE,2.98012901387912E-05,2.28147090143038E-05,3.72995348684423E-05,2.54428740270501E-05,9.47647271606177E-06,2.00311319526836E-05,1.38593304359476E-05,1.21155395544962E-05
Q9LV63,0,-∞, 0.0464419, 0.9160011,TRUE,0,0,0,0,1.805042422107E-07,9.40428730172941E-08,9.42811594282149E-08,0
AT5G07725, 2.7387078, 1.4534954, 0.0278165, 0.8468009,TRUE,4.76058947904012E-07,6.36689553887547E-07,2.11929175388877E-07,4.80054226925474E-07,9.02521211053502E-08,2.82128619051882E-07,9.42811594282149E-08,1.9231015165867E-07
Q9FLI4, 2.2732453, 1.1847534, 0.0094017, 0.7265992,TRUE,3.49427267761545E-05,2.97121791814189E-05,2.77627219759429E-05,2.14104185208761E-05,1.52526084668042E-05,1.89966603494934E-05,1.17851449285269E-05,4.03851318483208E-06
Q9FLH9, 6.9004259, 2.7866854, 0.0415505, 0.8965593,TRUE,5.71270737484815E-07,1.06114925647924E-07,2.11929175388877E-07,3.84043381540379E-07,9.02521211053502E-08,0,9.42811594282149E-08,0
F4KG50, 0.1443646,-2.7922113, 0.00205, 0.5420897,TRUE,9.52117895808025E-08,1.06114925647924E-07,0,9.60108453850947E-08,4.51260605526751E-07,7.52342984138353E-07,4.71405797141075E-07,3.84620303317341E-07
A0MFN6, 0.0642086,-3.9610903, 0.0209991, 0.8353805,TRUE,9.52117895808025E-08,0,0,0,6.31764847737452E-07,4.70214365086471E-07,1.8856231885643E-07,1.9231015165867E-07
F4JYT5, 0.2698784,-1.8896186, 0.0261657, 0.8421733,TRUE,9.52117895808025E-08,0,1.05964587694438E-07,0,2.70756363316051E-07,1.88085746034588E-07,9.42811594282149E-08,1.9231015165867E-07
A0A1P8BCM6, 0.2045469,-2.2894962, 0.0008221, 0.4347574,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,4.51260605526751E-07,4.70214365086471E-07,3.7712463771286E-07,6.73085530805346E-07
Q6NLH4, 2.5573316, 1.3546392, 0.0362407, 0.8838002,TRUE,8.85469643101463E-06,4.24459702591698E-06,5.72208773549967E-06,3.6484121246336E-06,2.16605090652841E-06,3.66767204767447E-06,1.41421739142322E-06,1.53848121326936E-06
Q9FKT9, 0.4372831,-1.1933604, 0.0242531, 0.8451626,TRUE,3.39906088803465E-05,4.3613234441297E-05,4.01605787361921E-05,3.50439585655596E-05,0.000131768096813811,5.35103947468403E-05,8.05161101516956E-05,8.36549159715216E-05
Q9FKK9, 0.3300387,-1.5992929, 0.047721, 0.9141557,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,2.70756363316051E-07,3.76171492069176E-07,9.42811594282149E-08,4.80775379146676E-07
Q9LTH9, 2.9929855, 1.5815853, 0.0350699, 0.8774633,TRUE,3.38001853011849E-05,3.20467075456732E-05,1.34575026371937E-05,1.64178545608512E-05,1.54331127090149E-05,3.00937193655341E-06,5.75115072512111E-06,7.78856114217615E-06
F4JXD2, 9.7021552, 3.2783053, 0.0298137, 0.8518383,TRUE,1.90423579161605E-07,1.06114925647924E-07,4.23858350777754E-07,1.92021690770189E-07,0,9.40428730172941E-08,0,0
Q9LSS8, 0.206149,-2.2782403, 0.0118909, 0.7672742,TRUE,0,0,2.11929175388877E-07,0,2.70756363316051E-07,2.82128619051882E-07,2.82843478284645E-07,1.9231015165867E-07
Q9FLK4, 2.5106115, 1.3280388, 0.0042851, 0.635042,TRUE,2.57071831868167E-06,3.39567762073358E-06,2.22525634158321E-06,3.5524012792485E-06,1.17327757436955E-06,1.78681458732859E-06,6.59968115997505E-07,1.05770583412269E-06
Q9FLT4, 0.2965209,-1.7537942, 0.0393717, 0.8916308,TRUE,9.52117895808025E-08,0,2.11929175388877E-07,0,1.805042422107E-07,2.82128619051882E-07,1.8856231885643E-07,3.84620303317341E-07
Q8W1E3, 2.3697974, 1.2447637, 0.0247407, 0.827922,TRUE,9.23554358933784E-06,6.89747016711509E-06,1.22918921725549E-05,4.99256396002492E-06,2.43680726984446E-06,3.47958630163988E-06,4.24265217426967E-06,3.94235810900274E-06
Q9FML4, 2.4117862, 1.270102, 0.0423771, 0.9021276,TRUE,7.6169431664642E-07,1.16726418212717E-06,1.3775396400277E-06,7.68086763080758E-07,1.805042422107E-07,5.64257238103765E-07,8.48530434853934E-07,9.61550758293351E-08
A0A178UEA7, ∞, ∞, 0.0244032, 0.8449346,TRUE,0,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
Q93WU9, 0.2301499,-2.1193541, 0.0212687, 0.8350206,TRUE,6.66482527065617E-07,4.24459702591698E-07,5.29822938472192E-07,2.88032536155284E-07,3.24907635979261E-06,1.12851447620753E-06,1.31993623199501E-06,2.59618704739205E-06
Q9FKQ5, 4.2400771, 2.0840905, 0.0243861, 0.8476059,TRUE,1.90423579161605E-07,1.06114925647924E-07,3.17893763083315E-07,1.92021690770189E-07,0,9.40428730172941E-08,0,9.61550758293351E-08
Q9FKW9, 2.3073019, 1.2062068, 0.035026, 0.8788109,TRUE,2.85635368742407E-07,5.30574628239622E-07,6.3578752616663E-07,4.80054226925474E-07,2.70756363316051E-07,3.76171492069176E-07,9.42811594282149E-08,9.61550758293351E-08
A0A178V5Z5, 0.3720821,-1.4263072, 0.0121531, 0.7640863,TRUE,2.85635368742407E-07,2.12229851295849E-07,1.05964587694438E-07,4.80054226925474E-07,5.41512726632101E-07,9.40428730172941E-07,5.6568695656929E-07,8.65395682464016E-07
Q3EBD7, 19.5843775, 4.2916314, 0.0073172, 0.6758846,TRUE,3.8084715832321E-07,8.48919405183396E-07,1.05964587694438E-06,1.44016268077642E-06,0,0,9.42811594282149E-08,9.61550758293351E-08
Q96305, 2.2591778, 1.1757978, 0.0338535, 0.8737767,TRUE,2.38029473952006E-06,1.69783881036679E-06,3.49683139391647E-06,3.36037958847831E-06,1.4440339376856E-06,2.06894320638047E-06,9.42811594282149E-07,3.84620303317341E-07
Q9S702, 2.0793824, 1.0561551, 0.0118594, 0.7689215,TRUE,0.000161098347970718,0.000119060946576971,0.000118044550691604,0.000116077112070579,6.40790059847987E-05,9.99675740173836E-05,5.77000695700675E-05,2.55772501706031E-05
Q9M886, 2.1673426, 1.1159272, 0.0402935, 0.8952195,TRUE,8.45480691477526E-05,5.65592553703437E-05,3.53921722899424E-05,4.74293576202368E-05,3.07759732969244E-05,3.22567054449319E-05,2.91328782633184E-05,1.11539887962029E-05
Q9M880, 2.5286575, 1.3383716, 0.0294731, 0.8538661,TRUE,6.72195234440466E-05,5.80448643294147E-05,2.19346696527487E-05,4.17647177425162E-05,2.27435345185483E-05,1.598728841294E-05,1.7536295653648E-05,1.84617745592323E-05
B3H617, 4.5065272, 2.1720161, 0.0437805, 0.9118511,TRUE,2.85635368742407E-07,2.12229851295849E-07,4.23858350777754E-07,7.68086763080758E-07,9.02521211053502E-08,0,1.8856231885643E-07,9.61550758293351E-08
Q9LDE1, 3.3217548, 1.7319456, 0.0470405, 0.9141046,TRUE,1.52338863329284E-06,5.30574628239622E-07,5.29822938472192E-07,8.64097608465852E-07,9.02521211053502E-08,2.82128619051882E-07,3.7712463771286E-07,2.88465227488005E-07
AT3G06962, 2.6611076, 1.4120269, 0.0043249, 0.6374382,TRUE,8.56906106227222E-07,1.27337910777509E-06,1.05964587694438E-06,7.68086763080758E-07,5.41512726632101E-07,2.82128619051882E-07,4.71405797141075E-07,1.9231015165867E-07
Q9SFV6, 3.2189516, 1.6865909, 0.0152239, 0.7866286,TRUE,7.6169431664642E-07,8.48919405183396E-07,4.23858350777754E-07,3.84043381540379E-07,1.805042422107E-07,1.88085746034588E-07,9.42811594282149E-08,2.88465227488005E-07
AT3G02085, ∞, ∞, 0.0244756, 0.8277809,TRUE,9.52117895808025E-08,1.06114925647924E-07,0,9.60108453850947E-08,0,0,0,0
Q9CAE7, 0.078281,-3.6751943, 0.0107794, 0.7493319,TRUE,0,0,0,9.60108453850947E-08,1.805042422107E-07,1.88085746034588E-07,3.7712463771286E-07,4.80775379146676E-07
Q9SG92, 2.0604201, 1.0429385, 0.0452403, 0.9181507,TRUE,5.23664842694414E-06,3.39567762073358E-06,2.64911469236096E-06,2.68830367078265E-06,2.79781575426586E-06,1.50468596827671E-06,1.13137391313858E-06,1.34617106161069E-06
Q9LE44, 5.6443779, 2.4968146, 0.0277221, 0.8491996,TRUE,9.52117895808025E-08,2.12229851295849E-07,1.05964587694438E-07,9.60108453850947E-08,9.02521211053502E-08,0,0,0
A0A1I9LTB9, 0.38348,-1.3827769, 0.0035118, 0.6071782,TRUE,1.90423579161605E-07,2.12229851295849E-07,6.3578752616663E-07,2.88032536155284E-07,9.92773332158852E-07,7.52342984138353E-07,8.48530434853934E-07,8.65395682464016E-07
Q9LJF1, ∞, ∞, 0.0244713, 0.8349644,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,0,0,0,0,0
Q3EB64, 0.2473363,-2.0154541, 0.0443375, 0.9142743,TRUE,1.90423579161605E-07,1.06114925647924E-07,0,9.60108453850947E-08,3.61008484421401E-07,5.64257238103765E-07,5.6568695656929E-07,9.61550758293351E-08
AT3G14475,0,-∞, 0, 0.0000048,TRUE,0,0,0,0,9.02521211053502E-08,9.40428730172941E-08,9.42811594282149E-08,9.61550758293351E-08
Q9LRR2, 5.332605, 2.4148405, 0.0403645, 0.8938522,TRUE,3.8084715832321E-07,1.06114925647924E-07,6.3578752616663E-07,3.84043381540379E-07,9.02521211053502E-08,0,0,1.9231015165867E-07
AT3G03595, ∞, ∞, 0.0244628, 0.841058,TRUE,9.52117895808025E-08,0,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
Q84WJ6, 3.196712, 1.6765888, 0.0077805, 0.6971916,TRUE,0.000105209027486787,0.000119909865982155,5.19226479702748E-05,9.2266422415076E-05,3.9169420559722E-05,1.08149303969888E-05,4.04466173947042E-05,2.50964747914565E-05
A0A384KEP4, 0.4769951,-1.0679536, 0.0108178, 0.7500743,TRUE,5.71270737484815E-07,4.24459702591698E-07,5.29822938472192E-07,4.80054226925474E-07,1.35378181658025E-06,7.52342984138353E-07,8.48530434853934E-07,1.25001598578136E-06
Q9LE06, 2.2528768, 1.1717684, 0.0202098, 0.8221704,TRUE,0.000249074041543379,0.000217429482652597,0.00014252237044902,0.000150160962182288,8.43857332335025E-05,0.000131942150843264,9.27726608773635E-05,2.78849719905072E-05
Q9LTP5, 2.069927, 1.0495799, 0.0248899, 0.8298264,TRUE,6.18876632275216E-05,4.41438090695366E-05,4.46110914193586E-05,5.02136721364045E-05,3.28517720823475E-05,3.89337494291598E-05,2.13075420307766E-05,3.94235810900274E-06
Q9LRM4, 2.5128184, 1.3293064, 0.0315072, 0.8627544,TRUE,7.42651958730259E-06,9.76257315960905E-06,4.87437103394417E-06,3.5524012792485E-06,2.70756363316051E-06,2.63320044448424E-06,2.5455913045618E-06,2.30772181990404E-06
Q9LS86, 0.2695846,-1.89119, 0.0008785, 0.4387792,TRUE,8.56906106227222E-07,3.18344776943773E-07,5.29822938472192E-07,3.84043381540379E-07,2.16605090652841E-06,2.16298607939776E-06,2.07418550742073E-06,1.34617106161069E-06
AT3G04495,0,-∞, 0, 0.0000048,TRUE,0,0,0,0,9.02521211053502E-08,9.40428730172941E-08,9.42811594282149E-08,9.61550758293351E-08
Q9LIQ1, 0.1408755,-2.8275073, 0.0141714, 0.7848677,TRUE,0,1.06114925647924E-07,0,0,9.02521211053502E-08,2.82128619051882E-07,1.8856231885643E-07,1.9231015165867E-07
Q9LRW9, 0.1260888,-2.9874874, 0.01205, 0.7647347,TRUE,0,1.06114925647924E-07,0,0,2.70756363316051E-07,1.88085746034588E-07,9.42811594282149E-08,2.88465227488005E-07
Q9LS06, 0.4095137,-1.2880163, 0.00097, 0.4510691,TRUE,7.42651958730259E-06,8.06473434924226E-06,7.94734407708288E-06,1.66098762516214E-05,2.4729081182866E-05,2.24762466511333E-05,2.35702898570537E-05,2.70195763080432E-05
F4JBE2, 2.9614064, 1.5662825, 0.0282543, 0.8430024,TRUE,1.42817684371204E-06,8.48919405183396E-07,2.22525634158321E-06,1.05611929923604E-06,3.61008484421401E-07,7.52342984138353E-07,2.82843478284645E-07,4.80775379146676E-07
Q9LIM9, 0.2543919,-1.9748754, 0.0433283, 0.9094554,TRUE,5.52228379568654E-06,6.57912539017132E-06,6.56980443705518E-06,6.33671579541625E-06,2.06677357331252E-05,4.25073786038169E-05,8.01389855139827E-06,2.71157313838725E-05
Q42431, 4.0717226, 2.0256393, 0.003917, 0.6178269,TRUE,2.85635368742407E-07,4.24459702591698E-07,4.23858350777754E-07,3.84043381540379E-07,1.805042422107E-07,0,0,1.9231015165867E-07
AT3G27884, 0.4002007,-1.3212044, 0.0388972, 0.8921216,TRUE,3.7132597936513E-06,3.60790747202943E-06,3.07297304313871E-06,3.93644466078888E-06,9.56672483716712E-06,1.39183452065595E-05,4.05408985541324E-06,8.26933652132282E-06
Q9LIJ0, 0.3557045,-1.4912487, 0.0001731, 0.2746109,TRUE,4.76058947904012E-07,4.24459702591698E-07,4.23858350777754E-07,6.72075917695663E-07,1.53428605879095E-06,1.50468596827671E-06,1.13137391313858E-06,1.44232613744003E-06
Q9LSJ5,0,-∞, 0.0252977, 0.8321087,TRUE,0,0,0,0,9.02521211053502E-08,9.40428730172941E-08,3.7712463771286E-07,2.88465227488005E-07
Q9LSI7, 0.1634352,-2.6132095, 0.0345735, 0.8756027,TRUE,0,1.06114925647924E-07,0,0,2.70756363316051E-07,1.88085746034588E-07,9.42811594282149E-08,9.61550758293351E-08
Q9LHA1, 0.2163793,-2.2083655, 0.0278591, 0.8461876,TRUE,1.61860042287364E-05,2.22841343860641E-05,3.07297304313871E-05,4.38769563409883E-05,0.000116515488347007,8.11589994139248E-05,9.17355681236531E-05,0.000233176058886138
AT3G29644, 0.4596466,-1.1214031, 0.0045366, 0.6406332,TRUE,2.57071831868167E-06,2.54675821555019E-06,1.90736257849989E-06,1.24814099000623E-06,3.79058908642471E-06,5.83065812707223E-06,4.24265217426967E-06,4.13466826066141E-06
AT3G05955, 16.1400113, 4.0125697, 0.0000041, 0.01829,TRUE,1.99944758119685E-06,2.12229851295849E-06,1.90736257849989E-06,1.63218437154661E-06,0,1.88085746034588E-07,9.42811594282149E-08,1.9231015165867E-07
Q3E7K4, 0.019757,-5.6614947, 0, 0.0000744,TRUE,4.76058947904012E-07,8.48919405183396E-07,5.29822938472192E-07,9.60108453850947E-07,3.7635134500931E-05,3.59243774926064E-05,3.51668724667242E-05,3.37504316160966E-05
A0MDR2, 69.3117614, 6.1150283, 0.0008993, 0.4331447,TRUE,1.90423579161605E-06,1.06114925647924E-06,2.22525634158321E-06,1.34415183539133E-06,0,0,9.42811594282149E-08,0
AT3G06605, ∞, ∞, 0.0244713, 0.8349644,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,0,0,0,0,0
Q9M2C3, 0.1979727,-2.3366269, 0.0289761, 0.8449105,TRUE,0,0,1.05964587694438E-07,9.60108453850947E-08,4.51260605526751E-07,1.88085746034588E-07,1.8856231885643E-07,1.9231015165867E-07
Q9M1F7,0,-∞, 0.0032193, 0.5827539,TRUE,0,0,0,0,9.02521211053502E-08,9.40428730172941E-08,9.42811594282149E-08,1.9231015165867E-07
C0LGP2, 2.6332603, 1.3968502, 0.0026408, 0.5521432,TRUE,1.26631680142467E-05,1.55988940702449E-05,9.53681289249946E-06,1.35375291992984E-05,3.70033696531936E-06,3.66767204767447E-06,4.24265217426967E-06,7.88471621800548E-06
Q9SMP6, 2.6645654, 1.4139002, 0.0218711, 0.8463518,TRUE,3.7132597936513E-06,2.01618358731056E-06,4.55647727086085E-06,4.03245550617398E-06,2.16605090652841E-06,2.16298607939776E-06,6.59968115997505E-07,3.84620303317341E-07
Q56YG6,0,-∞, 0.0240266, 0.8600486,TRUE,0,0,0,0,0,9.40428730172941E-08,9.42811594282149E-08,9.61550758293351E-08
Q9M2Z8, 0.2848914,-1.8115161, 0.0035684, 0.6015373,TRUE,1.90423579161605E-07,1.06114925647924E-07,2.11929175388877E-07,2.88032536155284E-07,9.92773332158852E-07,5.64257238103765E-07,5.6568695656929E-07,6.73085530805346E-07
Q9SMU8, 0.3443235,-1.5381634, 0.0247383, 0.8288729,TRUE,2.62784539243015E-05,4.74333717646222E-05,1.57887235664713E-05,4.36849346502181E-05,0.000111732125928424,5.68959381754629E-05,7.25964927597255E-05,0.000145578784805613
Q9M2Y9, 2.1899836, 1.1309201, 0.012767, 0.7703633,TRUE,1.36152859100548E-05,1.74028478062596E-05,8.47716701555507E-06,1.07532146831306E-05,5.95663999295311E-06,5.45448663500306E-06,5.09118260912361E-06,6.44239008056545E-06
AT3G08070, ∞, ∞, 0.0454073, 0.9173979,TRUE,1.90423579161605E-07,0,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
Q45GK4, ∞, ∞, 0.0244713, 0.8349644,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,0,0,0,0,0
AT3G08230,0,-∞, 0.0016258, 0.492706,TRUE,0,0,0,0,1.805042422107E-07,1.88085746034588E-07,9.42811594282149E-08,9.61550758293351E-08
AT3G08245, 2.9908105, 1.5805365, 0.0325487, 0.8709363,TRUE,1.90423579161605E-07,3.18344776943773E-07,3.17893763083315E-07,5.76065072310568E-07,9.02521211053502E-08,9.40428730172941E-08,1.8856231885643E-07,9.61550758293351E-08
Q9M1I2, 2.9769277, 1.5738242, 0.0193584, 0.8209653,TRUE,6.66482527065617E-07,7.42804479535471E-07,3.17893763083315E-07,4.80054226925474E-07,2.70756363316051E-07,2.82128619051882E-07,1.8856231885643E-07,0
AT3G08410,0,-∞, 0.0241371, 0.8482426,TRUE,0,0,0,0,9.02521211053502E-08,0,9.42811594282149E-08,9.61550758293351E-08
Q9LY61, 0.4411134,-1.1807786, 0.0199802, 0.8177629,TRUE,1.42817684371204E-06,2.01618358731056E-06,2.54315010466652E-06,2.88032536155284E-06,4.60285817637286E-06,4.60810077784741E-06,3.48840289884395E-06,7.4039408388588E-06
Q9FPR6, 4.1312087, 2.0465639, 0.0450055, 0.9154507,TRUE,2.85635368742407E-07,1.06114925647924E-07,1.05964587694438E-07,2.88032536155284E-07,0,9.40428730172941E-08,0,9.61550758293351E-08
Q9LY00, 0.3111491,-1.6843221, 0.043149, 0.9071045,TRUE,2.95156547700488E-06,8.38307912618603E-06,4.55647727086085E-06,6.43272664080135E-06,1.87724411899128E-05,6.30087249215871E-06,1.74420144942198E-05,2.92311430521179E-05
Q0WSK8, 0.4689944,-1.0923575, 0.00922, 0.7271427,TRUE,2.85635368742407E-07,5.30574628239622E-07,7.41752113861069E-07,2.88032536155284E-07,9.92773332158852E-07,7.52342984138353E-07,1.03709275371036E-06,1.15386090995202E-06
AT3G08975,0,-∞, 0.0240266, 0.8600486,TRUE,0,0,0,0,0,9.40428730172941E-08,9.42811594282149E-08,9.61550758293351E-08
Q9M2Q2, 5.6443779, 2.4968146, 0.0277221, 0.8491996,TRUE,9.52117895808025E-08,2.12229851295849E-07,1.05964587694438E-07,9.60108453850947E-08,9.02521211053502E-08,0,0,0
Q9M1B9, 2.7563207, 1.4627437, 0.0004488, 0.4323547,TRUE,6.18876632275216E-06,6.79135524146717E-06,4.9803356216386E-06,5.18458565079511E-06,2.34655514873911E-06,2.35107182543235E-06,2.5455913045618E-06,1.15386090995202E-06
Q94JR6, 2.0866589, 1.0611948, 0.0129711, 0.7655497,TRUE,0.000257357467236909,0.000195357578117829,0.000141886582922853,0.00021823265156032,0.000130594819239442,0.000104011417557127,0.000109931831893299,4.50005754881288E-05
A0A384KZ20,0,-∞, 0.0241371, 0.8482426,TRUE,0,0,0,0,9.02521211053502E-08,0,9.42811594282149E-08,9.61550758293351E-08
AT3G09855,0,-∞, 0.0457002, 0.9171324,TRUE,0,0,0,0,1.805042422107E-07,9.40428730172941E-08,0,9.61550758293351E-08
